"","Code","Intervention package","location_name","Incremental cost (billions)","DALY.ave (millions)","benefit (billions)","BCR","Intervention"
"1795",4.2,"Referral hospital NCDs package","Swaziland",6.9445377259469e-05,1.52957850103044e-05,9.01345700172065e-05,1.29792037388517,"Management of acute ventilatory failure"
"1796",4.4,"Referral hospital NCDs package","Iran",0.0101369417493957,0.00219956961637323,0.0130836625915834,1.2906913066126,"Treatment of early-stage colorectal cancer"
"1797",3.6,"First-level hospital surgical package","Bangladesh",0.188353383549485,0.0409587915522577,0.242997556297027,1.29011516394228,"Management of bowel obstruction"
"1798",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Philippines",0.136435815228965,0.0296661983310525,0.175602364388752,1.287069411313,"Asthma/COPD chronic treatment"
"1799",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Madagascar",0.0369618702597543,0.035734873515852,0.0473164480998436,1.28014215101458,"Asthma/COPD acute treatment"
"1800",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Tunisia",0.00692571576670547,0.0015631612247823,0.00884912662545376,1.27772015536573,"Schizophrenia chronic treatment"
"1801",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Zimbabwe",0.0522386308658342,0.0112273140056193,0.0666251162093494,1.27539935685651,"Diabetes screening and treatment"
"1802",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Morocco",0.00624761973804563,0.00135238434570144,0.0079510268589624,1.27264897550401,"Alcohol use screening/brief intervention"
"1803",3.3,"First-level hospital surgical package","Sri Lanka",0.0186141300434043,0.00399529958498705,0.0236270087377877,1.26930502165261,"Cervical cancer screening and treatment"
"1804",4.2,"Referral hospital NCDs package","Honduras",0.000590083598423872,0.000125614184578159,0.000747556689283501,1.26686573102564,"Management of acute ventilatory failure"
"1805",4.2,"Referral hospital NCDs package","Senegal",0.000597454151045169,0.000127524348609067,0.000755834479913369,1.2650920218583,"Management of acute ventilatory failure"
"1806",3.8,"First-level hospital surgical package","Congo",0.00936361666313241,0.00202850274406243,0.0118454224948849,1.26504778239418,"Repair of hernias"
"1807",4.2,"Referral hospital NCDs package","Djibouti",5.20939722981928e-05,1.10852783718567e-05,6.57175768236533e-05,1.26151978673228,"Management of acute ventilatory failure"
"1808",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Kyrgyzstan",0.0234199989484676,0.00497788133480801,0.0295243571856366,1.26064724642391,"Diabetes screening and treatment"
"1809",4.2,"Referral hospital NCDs package","Tajikistan",0.000355049261264378,7.53949403306077e-05,0.000447414629071368,1.26014803545307,"Management of acute ventilatory failure"
"1810",4.1,"Referral hospital NCDs package","Cape Verde",0.000250400253059599,5.28333957831675e-05,0.000315131060535775,1.25850935326638,"PCI for ACS"
"1811",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Syria",0.00828420851723652,0.00804509737113834,0.0103861194925782,1.25372502043717,"Schizophrenia chronic treatment"
"1812",4.1,"Referral hospital NCDs package","Congo",0.00157715981184015,0.000333104126447443,0.00197523222289003,1.25239827191984,"PCI for ACS"
"1813",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Myanmar",0.363095400440058,0.0763663234243145,0.453493385703571,1.24896483170526,"Diabetes screening and treatment"
"1814",4.2,"Referral hospital NCDs package","Tunisia",0.000786466615214125,0.000164843518314771,0.000976686526697527,1.24186647952197,"Management of acute ventilatory failure"
"1815",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Cameroon",0.0152355310783179,0.00328479827056396,0.018752818194071,1.23086081460978,"Bipolar disorder chronic treatment"
"1816",2.12,"Outpatient mental, neurological, and 
substance use disorder package","El Salvador",0.00432936811167434,0.000934859937116481,0.00531108372660766,1.22675725177678,"Schizophrenia chronic treatment"
"1817",4.4,"Referral hospital NCDs package","Liberia",6.55864315431379e-05,6.00321676355225e-05,8.03762952181589e-05,1.22550188090799,"Treatment of early-stage colorectal cancer"
"1818",4.4,"Referral hospital NCDs package","Central African Republic",5.26468663624315e-05,4.84410518039135e-05,6.44887984532555e-05,1.22493137595886,"Treatment of early-stage colorectal cancer"
"1819",4.4,"Referral hospital NCDs package","Guinea-Bissau",3.3939308921454e-05,3.10383349911674e-05,4.1548683198843e-05,1.22420533944871,"Treatment of early-stage colorectal cancer"
"1820",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Togo",0.00122621971450427,0.0011745620089346,0.00150037970101451,1.2235814538515,"Schizophrenia chronic treatment"
"1821",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Guinea-Bissau",3.23804700369483e-05,2.9548629618955e-05,3.95839629248675e-05,1.22246412358127,"IDU harm reduction measures"
"1822",4.1,"Referral hospital NCDs package","Pakistan",0.161484783231845,0.0331332548323379,0.197039304025527,1.22017257652466,"PCI for ACS"
"1823",3.7,"First-level hospital surgical package","Guinea",0.000521685590775199,0.000484713550826667,0.000636301522451872,1.21970308113429,"Management of appendicitis"
"1824",5.6,"Trans fat regulations","Uganda",0.000365131355309685,0.00066327796050059,0.000441279821613122,1.20855088229509,"Trans fat regulations"
"1825",4.2,"Referral hospital NCDs package","Algeria",0.00243268393677347,0.00049638277650477,0.00293989454067165,1.20849835699204,"Management of acute ventilatory failure"
"1826",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Cambodia",0.0981495133690895,0.019927183001533,0.118422273038416,1.20654977262181,"Diabetes screening and treatment"
"1827",2.12,"Outpatient mental, neurological, and 
substance use disorder package","The Gambia",0.000286204899641521,0.000268094762970446,0.000343679138765176,1.20081500769429,"Schizophrenia chronic treatment"
"1828",3.8,"First-level hospital surgical package","Honduras",0.0383202581788724,0.00775666120271428,0.0456862548252269,1.19222199944403,"Repair of hernias"
"1829",4.4,"Referral hospital NCDs package","Yemen",0.000597171588602248,0.00053373616738408,0.000711824908539673,1.19199392959365,"Treatment of early-stage colorectal cancer"
"1830",3.6,"First-level hospital surgical package","Solomon Islands",0.000175960630291216,3.53064745219811e-05,0.000209175323892641,1.18876207448482,"Management of bowel obstruction"
"1831",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Mali",0.00248033408129515,0.00229715108773335,0.00293659369887897,1.18395087219282,"Schizophrenia chronic treatment"
"1832",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Yemen",0.0489335427409977,0.0434832973082265,0.0577379108088473,1.17992500797358,"Asthma/COPD acute treatment"
"1833",4.1,"Referral hospital NCDs package","India",1.30853617110808,0.259764074216061,1.54175924786504,1.17823204425405,"PCI for ACS"
"1834",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Mongolia",0.021863317319359,0.00433825353648794,0.025755458970404,1.17802155062712,"Diabetes screening and treatment"
"1835",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Cote d'Ivoire",0.117677478043917,0.0233181651994417,0.13846309799998,1.17663209903517,"Diabetes screening and treatment"
"1836",4.4,"Referral hospital NCDs package","Uganda",0.00091108586503983,0.000792193955559265,0.0010714199679003,1.1759813306438,"Treatment of early-stage colorectal cancer"
"1837",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Swaziland",0.00108902397792358,0.00021778919015171,0.00127768485207044,1.17323849425849,"Alcohol use screening/brief intervention"
"1838",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Tajikistan",0.00616809041543939,0.00123735217804895,0.00723409201188848,1.17282522217586,"Alcohol use screening/brief intervention"
"1839",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Malawi",0.0160988477875039,0.014216939314976,0.0187833338561905,1.16675019877947,"CVD secondary prevention"
"1840",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Algeria",0.027387506254918,0.00560568858916401,0.0317308133747968,1.15858717034885,"Schizophrenia chronic treatment"
"1841",4.2,"Referral hospital NCDs package","Vietnam",0.00771025542135938,0.00150036701423708,0.00892191574237276,1.15714918051311,"Management of acute ventilatory failure"
"1842",3.8,"First-level hospital surgical package","Cambodia",0.0168182185014232,0.00330462401275731,0.0193761982498144,1.15209576140152,"Repair of hernias"
"1843",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Ethiopia",0.000882678238016687,0.000758062886123754,0.00101662731218667,1.1517530039836,"IDU harm reduction measures"
"1844",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Sudan",0.00440556682499847,0.0038003039876993,0.00505953651594376,1.14844166867121,"Alcohol use screening/brief intervention"
"1845",4.1,"Referral hospital NCDs package","Honduras",0.00335536787390066,0.000644241442789881,0.00384418577825212,1.14568235815622,"PCI for ACS"
"1846",4.1,"Referral hospital NCDs package","Senegal",0.00404965285670762,0.000779259095019083,0.00462562590919138,1.14222775948061,"PCI for ACS"
"1847",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Uzbekistan",0.0220328013105744,0.00427235461869654,0.0251570984328107,1.14180208309403,"Alcohol use screening/brief intervention"
"1848",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Burkina Faso",0.00259262851783143,0.00230874473727721,0.00294679912900253,1.13660677136551,"Schizophrenia chronic treatment"
"1849",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Indonesia",0.0636295446719694,0.0122293941508826,0.0721969287298766,1.13464474878887,"Alcohol use screening/brief intervention"
"1850",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Liberia",0.000514750480176257,0.000451871699216669,0.000579750107800535,1.12627404952011,"Schizophrenia chronic treatment"
"1851",3.8,"First-level hospital surgical package","Democratic Republic of the Congo",0.0857342704751808,0.072564821743468,0.096174368257885,1.12177274880675,"Repair of hernias"
"1852",3.7,"First-level hospital surgical package","The Gambia",9.05301029578136e-05,7.78038145882463e-05,0.000101260573647789,1.11852931057612,"Management of appendicitis"
"1853",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Angola",0.0250827214500189,0.00478191397164659,0.0280495559997317,1.11828200363444,"Asthma/COPD chronic treatment"
"1854",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Zambia",0.0409266693514669,0.00771131002754872,0.0455821064039258,1.11375069425951,"Diabetes screening and treatment"
"1855",3.7,"First-level hospital surgical package","Tunisia",0.00114269914753255,0.000218590058503649,0.00127020693524965,1.11158474038633,"Management of appendicitis"
"1856",4.2,"Referral hospital NCDs package","Morocco",0.0020500405765115,0.000384741069793315,0.00227772527039671,1.1110635060076,"Management of acute ventilatory failure"
"1857",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Chad",0.00181058376676836,0.00150901777749277,0.00200949846347978,1.10986218940119,"Alcohol use screening/brief intervention"
"1858",3.7,"First-level hospital surgical package","Egypt",0.009951322420809,0.00190038103766147,0.0110425737429494,1.10965892531615,"Management of appendicitis"
"1859",3.8,"First-level hospital surgical package","Bolivia",0.0747725296555457,0.0141040641007584,0.0826380669773323,1.10519287441552,"Repair of hernias"
"1860",4.2,"Referral hospital NCDs package","Nicaragua",0.00034714180398452,6.4513496654909e-05,0.00038184053992124,1.09995550964605,"Management of acute ventilatory failure"
"1861",4.4,"Referral hospital NCDs package","Eritrea",8.17240263267195e-05,6.67097108538772e-05,8.92023579431499e-05,1.09150713630448,"Treatment of early-stage colorectal cancer"
"1862",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Zambia",0.00864469437149644,0.00160998457206573,0.00942975575684345,1.09081424416062,"Asthma/COPD chronic treatment"
"1863",3.8,"First-level hospital surgical package","Iran",0.182389313337321,0.0335795642566682,0.198868855482897,1.09035366077122,"Repair of hernias"
"1864",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Cambodia",0.00611613499879246,0.00117387139376124,0.00665995912698999,1.08891630552709,"Bipolar disorder chronic treatment"
"1865",4.2,"Referral hospital NCDs package","Egypt",0.00650128423078817,0.00119548018965793,0.00707874451085489,1.08882249407464,"Management of acute ventilatory failure"
"1866",4.2,"Referral hospital NCDs package","Angola",0.00138916918521945,0.000254167476477959,0.0015016533679977,1.08097227031456,"Management of acute ventilatory failure"
"1867",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Djibouti",0.00103153735783585,0.000188783587750702,0.00111276847418424,1.07874762434083,"Asthma/COPD chronic treatment"
"1868",4.1,"Referral hospital NCDs package","Kenya",0.0126672576610737,0.00227627423962624,0.0136052861460031,1.07405142533825,"PCI for ACS"
"1869",4.1,"Referral hospital NCDs package","El Salvador",0.00280798861375653,0.000509917512398617,0.00301497765662595,1.07371434551243,"PCI for ACS"
"1870",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Afghanistan",0.00398843776425006,0.00332973071956134,0.00425188620217723,1.06605303968601,"Schizophrenia chronic treatment"
"1871",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Tanzania",0.0294800770082934,0.00548624471580237,0.0313452170868406,1.06326781568523,"Bipolar disorder chronic treatment"
"1872",3.6,"First-level hospital surgical package","Egypt",0.0500971852569863,0.00900758308559536,0.0532214929472221,1.06236493476048,"Management of bowel obstruction"
"1873",3.6,"First-level hospital surgical package","Bhutan",0.00124966201155975,0.000223896804082579,0.00132112015632273,1.05718197728824,"Management of bowel obstruction"
"1874",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Sierra Leone",0.00329680064576162,0.00260848973424198,0.00348488074773666,1.05704927964536,"Asthma/COPD chronic treatment"
"1875",3.3,"First-level hospital surgical package","Tunisia",0.00875154161044274,0.0015637101111881,0.00924794450382782,1.05672176577356,"Cervical cancer screening and treatment"
"1876",4.1,"Referral hospital NCDs package","Bangladesh",0.121998218460038,0.0215853319894693,0.128856091397616,1.05621289412373,"PCI for ACS"
"1877",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Yemen",0.000795433942903617,0.000631893588890474,0.000840103858306583,1.05615791958777,"IDU harm reduction measures"
"1878",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Nicaragua",0.0049955193182206,0.000896095515233565,0.00526266912495806,1.05347788482432,"Asthma/COPD chronic treatment"
"1879",3.8,"First-level hospital surgical package","Morocco",0.0477963574794308,0.00856731767737364,0.0503503802621591,1.05343551093464,"Repair of hernias"
"1880",3.7,"First-level hospital surgical package","Ukraine",0.00345767653930658,0.000625824204047273,0.00363625896378338,1.0516481002334,"Management of appendicitis"
"1881",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Kenya",0.159558092221975,0.0279966622255443,0.167284664080495,1.04842481976891,"Diabetes screening and treatment"
"1882",4.1,"Referral hospital NCDs package","Uzbekistan",0.0475236462069194,0.00840246903650006,0.0498198828779161,1.04831777134689,"PCI for ACS"
"1883",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Madagascar",0.00277416236669764,0.00228461095456415,0.0029067748247481,1.04780270240935,"Schizophrenia chronic treatment"
"1884",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Sri Lanka",0.0257901752602465,0.0045880648842027,0.0269323924628615,1.04428884996279,"Asthma/COPD chronic treatment"
"1885",3.9,"First-level hospital surgical package","Vietnam",0.00061387990107382,0.000107265572281251,0.000636968730169577,1.03761131298707,"Repair of gastrointestinal perforations"
"1886",3.8,"First-level hospital surgical package","Sierra Leone",0.00739346633949745,0.0057431725054698,0.00764296537842647,1.03374588149487,"Repair of hernias"
"1887",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Swaziland",0.00140981445360679,0.000244808276358073,0.00145195619882008,1.02989169610616,"Asthma/COPD chronic treatment"
"1888",4.2,"Referral hospital NCDs package","Bolivia",0.000748864940006686,0.000131033454054475,0.000771160942756777,1.02977306261646,"Management of acute ventilatory failure"
"1889",4.1,"Referral hospital NCDs package","Kyrgyzstan",0.005582065247883,0.000971017388275407,0.00574116212746563,1.02850143674744,"PCI for ACS"
"1890",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Pakistan",1.2891260076356,0.222254453875408,1.32441760228659,1.02737637317217,"Diabetes screening and treatment"
"1891",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Uzbekistan",0.252508227873039,0.0434426392231059,0.258193520636093,1.02251527726816,"Diabetes screening and treatment"
"1892",3.8,"First-level hospital surgical package","Bangladesh",0.396972088940705,0.0683736155871493,0.404861371363559,1.01987364513184,"Repair of hernias"
"1893",3.3,"First-level hospital surgical package","Sudan",0.010426152289257,0.00797800226307417,0.0106146765611207,1.01808186439574,"Cervical cancer screening and treatment"
"1894",4.1,"Referral hospital NCDs package","Bhutan",0.000657371321398684,0.000112378525360924,0.000667659881850338,1.01565106373938,"PCI for ACS"
"1895",3.6,"First-level hospital surgical package","Yemen",0.0059557641137671,0.00456285775893252,0.00604881652331619,1.01562392461682,"Management of bowel obstruction"
"1896",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Nicaragua",0.00796022802170023,0.00142942401520064,0.00807959189329941,1.01499503170937,"Bipolar disorder chronic treatment"
"1897",4.4,"Referral hospital NCDs package","Afghanistan",0.000648403985399349,0.000491321218357427,0.000657439690900901,1.01393530222672,"Treatment of early-stage colorectal cancer"
"1898",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Indonesia",0.225027184033137,0.0401656130003019,0.227160716580995,1.00948122137788,"Schizophrenia chronic treatment"
"1899",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Solomon Islands",0.000532516967310769,9.09934042396061e-05,0.000537268792580949,1.00892333120234,"Asthma/COPD chronic treatment"
"1900",4.1,"Referral hospital NCDs package","Zambia",0.003182225700172,0.000544347905649761,0.00320838773829104,1.00822130187611,"PCI for ACS"
"1901",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Iran",0.015245634624885,0.00262484434081258,0.0153623084174449,1.0076529311787,"Alcohol use screening/brief intervention"
"1902",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Cape Verde",0.000324050386304507,5.78578712229454e-05,0.000326499290746109,1.00755717180137,"Schizophrenia chronic treatment"
"1903",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Ethiopia",0.0170681551784113,0.0135209112719741,0.0171909246749979,1.00719289784416,"Schizophrenia chronic treatment"
"1904",4.4,"Referral hospital NCDs package","Madagascar",0.000422589022069039,0.000317775966427192,0.000424921286807232,1.00551899035799,"Treatment of early-stage colorectal cancer"
"1905",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Morocco",0.019579990095448,0.00345759102957402,0.0194207640519011,0.9918679201179,"Schizophrenia chronic treatment"
"1906",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Pakistan",0.00711800724859725,0.00117690379598252,0.00703838554684936,0.988814045986876,"IDU harm reduction measures"
"1907",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Uganda",0.0571756004380224,0.0425682695530846,0.0564260117036842,0.986889709446064,"Asthma/COPD acute treatment"
"1908",1.1,"Outpatient mental, neurological, and 
substance use disorder package","South Sudan",9.8814723345003e-05,7.26376656651999e-05,9.74563875938868e-05,0.986253710933605,"IDU harm reduction measures"
"1909",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Malawi",0.0161122671420928,0.0120364414619179,0.0158907007455939,0.986248589689774,"Asthma/COPD acute treatment"
"1910",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Sierra Leone",0.00211518573728216,0.00161002156267926,0.0020804416679563,0.983573986570793,"Bipolar disorder chronic treatment"
"1911",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Cote d'Ivoire",0.0212963620337253,0.00367435658524226,0.0209347963883684,0.983022187320804,"Bipolar disorder chronic treatment"
"1912",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Kyrgyzstan",0.00327449975167191,0.00056560510291998,0.0032155132273344,0.981986095950263,"Bipolar disorder chronic treatment"
"1913",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Indonesia",0.28736565479945,0.0478552902312679,0.281809130577833,0.980663923719433,"Asthma/COPD chronic treatment"
"1914",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Cape Verde",0.000369376110832268,6.08473053186831e-05,0.000359072746354817,0.972106034539601,"Asthma/COPD chronic treatment"
"1915",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Mauritania",0.00307745839154894,0.000522502941262618,0.00299114312990956,0.971952419608204,"Bipolar disorder chronic treatment"
"1916",4.1,"Referral hospital NCDs package","Ukraine",0.109032920541315,0.0180352456005234,0.105920022791594,0.971449927835859,"PCI for ACS"
"1917",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Guinea",0.00198932414977631,0.00150008679545734,0.00192443427378423,0.967380943925418,"Schizophrenia chronic treatment"
"1918",3.8,"First-level hospital surgical package","Zimbabwe",0.0338226420677638,0.00548221764949998,0.0322871451458349,0.954601508691942,"Repair of hernias"
"1919",4.2,"Referral hospital NCDs package","Ukraine",0.00302692728716353,0.000491203570253414,0.00288280691689575,0.952387237420944,"Management of acute ventilatory failure"
"1920",4.2,"Referral hospital NCDs package","Zambia",0.000633508494238324,0.000101963351990933,0.000601567520878581,0.9495808285915,"Management of acute ventilatory failure"
"1921",3.8,"First-level hospital surgical package","Djibouti",0.00265252979841464,0.000425930226455344,0.00250800816971759,0.945515549426277,"Repair of hernias"
"1922",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Algeria",0.0414218513780529,0.00664501245749632,0.039138687544221,0.944880207960921,"Asthma/COPD chronic treatment"
"1923",3.8,"First-level hospital surgical package","Mozambique",0.0183474114525303,0.0130298637170035,0.0172696101971643,0.941255950020272,"Repair of hernias"
"1924",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Chad",0.00599856056185669,0.00425187722906368,0.00564127335352119,0.940437842603875,"Asthma/COPD chronic treatment"
"1925",4.2,"Referral hospital NCDs package","Mauritania",0.000247977993481718,3.91604271271125e-05,0.000233182564803922,0.940335719028685,"Management of acute ventilatory failure"
"1926",4.1,"Referral hospital NCDs package","Swaziland",0.000420388840713845,6.71772411043273e-05,0.000395158866535668,0.939984196213831,"PCI for ACS"
"1927",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Uzbekistan",0.0196758428830439,0.00311455706616569,0.0184350874760062,0.936940164931537,"Asthma/COPD chronic treatment"
"1928",3.8,"First-level hospital surgical package","Pakistan",0.259117131989596,0.0411854204161535,0.242362407307812,0.935339185976878,"Repair of hernias"
"1929",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Sri Lanka",0.0164998252517323,0.00272000155212857,0.0153879645305526,0.932613788072518,"Schizophrenia chronic treatment"
"1930",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Tunisia",0.0115540598154166,0.00182462480568181,0.0107569152798501,0.931007407932669,"Asthma/COPD chronic treatment"
"1931",4.2,"Referral hospital NCDs package","Kyrgyzstan",0.000360020039843752,5.67183679696024e-05,0.000334158137334812,0.928165380682243,"Management of acute ventilatory failure"
"1932",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Togo",0.00110057792025624,0.00076132458605937,0.00101304180690496,0.920463502183563,"Alcohol use screening/brief intervention"
"1933",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Vietnam",0.0845126745497561,0.0131375755808593,0.077678560572082,0.919135040819817,"Asthma/COPD chronic treatment"
"1934",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Myanmar",0.0181302273582274,0.00295497625075,0.0166628730405047,0.919065862290091,"Bipolar disorder chronic treatment"
"1935",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Egypt",0.0940342307250944,0.0146553619712328,0.0862644342159624,0.917372679616567,"Asthma/COPD chronic treatment"
"1936",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Ukraine",0.00403814803970545,0.000629191647415344,0.00368046588397334,0.911424209262471,"IDU harm reduction measures"
"1937",4.4,"Referral hospital NCDs package","Swaziland",6.25213910290143e-05,9.62589074407693e-06,5.68654856659533e-05,0.909536475916918,"Treatment of early-stage colorectal cancer"
"1938",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Burundi",0.0096747984010102,0.00658967877773044,0.00878758141010079,0.908296074591407,"Diabetes screening and treatment"
"1939",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Mauritania",0.00409983681709663,0.000627753553663187,0.00371741214903769,0.90672197818601,"Asthma/COPD chronic treatment"
"1940",3.7,"First-level hospital surgical package","Liberia",0.000177141223577643,0.000122447930220588,0.000160446585299793,0.90575520513703,"Management of appendicitis"
"1941",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Somalia",0.0152332143670818,0.0103193613400182,0.013764624110834,0.903592884544359,"Diabetes screening and treatment"
"1942",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Swaziland",0.000602449076432097,9.70483451760226e-05,0.000544278352588657,0.903442919710417,"Schizophrenia chronic treatment"
"1943",3.8,"First-level hospital surgical package","Laos",0.0112933387451514,0.00173629725040967,0.0101958937625794,0.902823690377376,"Repair of hernias"
"1944",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Bolivia",0.0231638292364531,0.00366697938496921,0.0209000135125958,0.902269365710284,"Bipolar disorder chronic treatment"
"1945",3.8,"First-level hospital surgical package","Timor-Leste",0.00166483829322628,0.000256234887003036,0.00149906109451712,0.900424443993356,"Repair of hernias"
"1946",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Central African Republic",0.000397895073679182,0.000282451118656291,0.00035744015131135,0.898327662130218,"Schizophrenia chronic treatment"
"1947",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Honduras",0.00851553778009497,0.00129096646256094,0.00762331106059557,0.895223679051137,"Asthma/COPD chronic treatment"
"1948",4.1,"Referral hospital NCDs package","Egypt",0.149219321966587,0.0225391689608836,0.13346924676494,0.894450162391342,"PCI for ACS"
"1949",3.8,"First-level hospital surgical package","Myanmar",0.0460634568573424,0.00703088909803547,0.0411997066927664,0.894411959144992,"Repair of hernias"
"1950",4.1,"Referral hospital NCDs package","Tanzania",0.012427009240525,0.0018695865693185,0.0111011133797677,0.893305313040767,"PCI for ACS"
"1951",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Angola",0.167565882174405,0.0251353260536977,0.149614039217624,0.892866956424359,"Diabetes screening and treatment"
"1952",4.2,"Referral hospital NCDs package","Uzbekistan",0.00147047524630694,0.000219818206283136,0.0013067933747401,0.888687774936759,"Management of acute ventilatory failure"
"1953",4.1,"Referral hospital NCDs package","Mongolia",0.00423018128431384,0.000632086880647512,0.00375162671682814,0.88687138084123,"PCI for ACS"
"1954",3.7,"First-level hospital surgical package","Iran",0.0103319147751301,0.00158812691847309,0.00913466164428117,0.884120885924179,"Management of appendicitis"
"1955",3.8,"First-level hospital surgical package","Somalia",0.00745162092743377,0.00498264574532515,0.00657697878038546,0.882623907527523,"Repair of hernias"
"1956",4.1,"Referral hospital NCDs package","Nepal",0.018507660220913,0.00274046689153895,0.0162940358214014,0.880394151768018,"PCI for ACS"
"1957",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Morocco",0.00254771522442773,0.000377132612091888,0.00224034821528766,0.879355821956471,"IDU harm reduction measures"
"1958",2.3,"Outpatient cardiometabolic and 
respiratory disease package","Philippines",1.13168157968152,0.165658534391383,0.994036238462001,0.87837096256506,"Diabetes screening and treatment"
"1959",4.2,"Referral hospital NCDs package","Iran",0.00535063552594101,0.000789947300337693,0.00467506890204626,0.873740863002262,"Management of acute ventilatory failure"
"1960",2.9,"Outpatient mental, neurological, and 
substance use disorder package","Niger",0.00236652326399,0.00154625727220017,0.00206395318888813,0.872145742361418,"Alcohol use screening/brief intervention"
"1961",3.9,"First-level hospital surgical package","Iran",0.00140781196601707,0.00020799554407532,0.00122212355278947,0.868101410053402,"Repair of gastrointestinal perforations"
"1962",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Mongolia",0.00200323893942476,0.000292926030437184,0.00173527650439932,0.866235410189064,"Asthma/COPD chronic treatment"
"1963",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Guinea-Bissau",0.000240941968226704,0.000162277346836203,0.000207566730529216,0.861480181542781,"Schizophrenia chronic treatment"
"1964",3.8,"First-level hospital surgical package","Swaziland",0.00575957825858423,0.000839749735219614,0.00494437389672002,0.858461101618125,"Repair of hernias"
