IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.7,,,,,,47.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.9,,,,,,47.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.9,,,,,,47.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.4,,,,,,48.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.4,,,,,,48.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.9,,,,,,48.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.1,,,,,,49.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.2,,,,,,49.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.3,,,,,,49.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,49.4,,,,,,49.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.5,,,,,,49.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,49.6,,,,,,49.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,49.7,,,,,,49.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,5.2,,,,,,5.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,5.8,,,,,,5.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,50,,,,,,50,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50,,,,,,50,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,50.5,,,,,,50.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,50.6,,,,,,50.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50.8,,,,,,50.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,51,,,,,,51,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.2,,,,,,51.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,51.2,,,,,,51.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.2,,,,,,51.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.4,,,,,,51.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.7,,,,,,51.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,51.7,,,,,,51.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,52.1,,,,,,52.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,52.1,,,,,,52.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Male,MLE,,,,,,,,,,52.2,,,,,,52.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Male,MLE,,,,,,,,,,52.3,,,,,,52.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,52.6,,,,,,52.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,53.2,,,,,,53.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,53.3,,,,,,53.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.4,,,,,,53.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.7,,,,,,53.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,53.7,,,,,,53.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.8,,,,,,53.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,53.9,,,,,,53.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54,,,,,,54,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,54,,,,,,54,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,54.1,,,,,,54.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.3,,,,,,54.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,54.4,,,,,,54.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.6,,,,,,54.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,54.8,,,,,,54.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,54.8,,,,,,54.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,54.8,,,,,,54.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.9,,,,,,54.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,54.9,,,,,,54.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,55,,,,,,55,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,55.4,,,,,,55.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,55.5,,,,,,55.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,55.7,,,,,,55.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,55.8,,,,,,55.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Male,MLE,,,,,,,,,,55.8,,,,,,55.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,55.9,,,,,,55.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,56.1,,,,,,56.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.4,,,,,,56.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,56.4,,,,,,56.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,56.6,,,,,,56.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.7,,,,,,56.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,57,,,,,,57,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,57,,,,,,57,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,57.6,,,,,,57.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Male,MLE,,,,,,,,,,57.9,,,,,,57.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,58.1,,,,,,58.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,58.3,,,,,,58.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,58.7,,,,,,58.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,58.8,,,,,,58.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Male,MLE,,,,,,,,,,59,,,,,,59,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,59.1,,,,,,59.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,59.7,,,,,,59.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Male,MLE,,,,,,,,,,59.9,,,,,,59.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,6,,,,,,6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,6.1,,,,,,6.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.2,,,,,,6.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.5,,,,,,6.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,6.9,,,,,,6.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,60,,,,,,60,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,60,,,,,,60,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Male,MLE,,,,,,,,,,60.3,,,,,,60.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,60.3,,,,,,60.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,60.3,,,,,,60.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,60.7,,,,,,60.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,61.2,,,,,,61.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Male,MLE,,,,,,,,,,61.4,,,,,,61.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Male,MLE,,,,,,,,,,61.5,,,,,,61.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Male,MLE,,,,,,,,,,61.6,,,,,,61.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,61.7,,,,,,61.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,61.7,,,,,,61.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,61.8,,,,,,61.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Male,MLE,,,,,,,,,,62.1,,,,,,62.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,62.2,,,,,,62.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,62.6,,,,,,62.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,63,,,,,,63,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,63,,,,,,63,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Male,MLE,,,,,,,,,,63.6,,,,,,63.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Male,MLE,,,,,,,,,,63.9,,,,,,63.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,63.9,,,,,,63.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,63.9,,,,,,63.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,64.2,,,,,,64.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,AND,Andorra,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,64.3,,,,,,64.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,64.5,,,,,,64.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Sex,Male,MLE,,,,,,,,,,64.5,,,,,,64.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,64.8,,,,,,64.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,65,,,,,,65,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Male,MLE,,,,,,,,,,65.2,,,,,,65.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,65.4,,,,,,65.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,65.4,,,,,,65.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,65.5,,,,,,65.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,65.5,,,,,,65.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,65.6,,,,,,65.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,66,,,,,,66,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,66.5,,,,,,66.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,66.6,,,,,,66.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,66.6,,,,,,66.6,,,EN,2018-08-30T07:00:00.000Z
