measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Prevalence,Tajikistan,Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,0.376807036,0.613950315,0.212863967
Prevalence,Tajikistan,Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,0.288893532,0.47003793,0.156849444
Prevalence,Tajikistan,Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,0.355555183,0.631337051,0.172724974
Prevalence,Tajikistan,Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,0.178302491,0.33786623,0.080861884
Prevalence,Tajikistan,Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,0.184336664,0.365475544,0.071446212
Prevalence,Tajikistan,Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,0.104531676,0.219941593,0.03682237
Prevalence,Tajikistan,Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,0.192283532,0.352471004,0.083465061
Prevalence,Tajikistan,Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,0.117286042,0.245092647,0.044502256
Prevalence,Tajikistan,Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,0.234540461,0.389370052,0.117181032
Prevalence,Tajikistan,Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,0.093304535,0.168898459,0.038854874
Prevalence,Tajikistan,Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,0.40967245,0.762047124,0.180531776
Prevalence,Tajikistan,Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,0.117652477,0.231946913,0.037660115
Prevalence,Tajikistan,Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,0.259854239,0.467856901,0.11455083
Prevalence,Tajikistan,Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,0.090533309,0.185717396,0.029369168
Prevalence,Tajikistan,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,0.236148879,0.407023533,0.118953154
Prevalence,Tajikistan,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,0.057804801,0.109800183,0.022374814
Prevalence,Tajikistan,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,0.246009146,0.459226042,0.118018381
Prevalence,Tajikistan,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,0.05655407,0.110940926,0.023936122
Prevalence,Tajikistan,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,0.458807714,0.7176088,0.277508716
Prevalence,Tajikistan,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,0.13294251,0.21924236,0.073498513
Prevalence,Tajikistan,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,0.529129943,0.890066309,0.307233876
Prevalence,Tajikistan,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,0.12783093,0.217989961,0.070634035
Prevalence,Tajikistan,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,0.651913825,1.107566377,0.363904167
Prevalence,Tajikistan,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,0.16602307,0.305309161,0.079279496
Prevalence,Tajikistan,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,0.741352615,1.295105206,0.38881768
Prevalence,Tajikistan,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,0.145559091,0.254687159,0.073567352
Prevalence,Tajikistan,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,0.845774879,1.399077331,0.485490825
Prevalence,Tajikistan,Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,0.3228452,0.544178497,0.178665688
Prevalence,Tajikistan,Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,1.00962072,1.939720187,0.445796976
Prevalence,Tajikistan,Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,0.330560426,0.637602543,0.137538021
Prevalence,Tajikistan,Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,1.134832069,1.987691344,0.549154427
Prevalence,Tajikistan,Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,0.443747748,0.790038361,0.206154328
Prevalence,Tajikistan,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.074832249,0.122547307,0.043677256
Prevalence,Tajikistan,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.054667838,0.093428772,0.030037101
Prevalence,Tajikistan,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,1.062658446,1.796410277,0.557082029
Prevalence,Tajikistan,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,0.774605591,1.381425062,0.386348002
Prevalence,Tajikistan,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,1.938577646,3.16276216,1.017061922
Prevalence,Tajikistan,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,1.668823681,2.880749857,0.868969173
Prevalence,Malawi,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.423020038,0.946621847,0.134774317
Prevalence,Malawi,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.236235904,0.525098562,0.077484938
Prevalence,Malawi,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.205948753,2.241626729,0.483990984
Prevalence,Malawi,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.631202215,1.238406438,0.242871747
Prevalence,Malawi,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.130955722,6.823601223,0.99992126
Prevalence,Malawi,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.580479448,3.645447858,0.466169229
Prevalence,Malawi,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,7.652219044,15.24179847,3.046063711
Prevalence,Malawi,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.694770832,7.84922799,1.270415909
Prevalence,Malawi,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,21.56133838,45.74238878,7.908712675
Prevalence,Malawi,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,9.760868489,21.71416715,3.364588443
Prevalence,Malawi,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,59.87519994,119.7228562,26.4447882
Prevalence,Malawi,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,27.23112613,57.21606037,11.16018298
Prevalence,Malawi,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,158.3013104,274.9126107,73.25779692
Prevalence,Malawi,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,75.43158117,146.9905828,34.06291056
Prevalence,Malawi,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,285.0695404,500.7220705,131.8281889
Prevalence,Malawi,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,138.7302188,268.9730227,59.81615149
Prevalence,Malawi,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,399.788697,741.0943839,167.2112253
Prevalence,Malawi,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,195.0945135,400.3453851,80.06806683
Prevalence,Malawi,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,678.6281709,1187.043949,284.5158617
Prevalence,Malawi,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,328.589214,641.5469878,134.4691546
Prevalence,Malawi,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1388.41832,2392.11262,672.2304008
Prevalence,Malawi,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,649.3332552,1123.323296,313.3164998
Prevalence,Malawi,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2006.737096,3548.316516,887.9535834
Prevalence,Malawi,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,909.8814556,1674.208092,398.5514149
Prevalence,Malawi,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2354.508103,4303.991745,1115.561075
Prevalence,Malawi,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1056.615671,1932.495056,500.3635992
Prevalence,Malawi,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Malawi,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Malawi,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2828.527458,5083.261848,1357.799505
Prevalence,Malawi,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1223.320167,2274.763623,572.8177039
Prevalence,Malawi,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,4163.746108,7334.28543,1949.965929
Prevalence,Malawi,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1732.825435,3083.928236,825.9625708
Prevalence,Venezuela (Bolivarian Republic of),Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,1.041350409,1.70006713,0.589959396
Prevalence,Venezuela (Bolivarian Republic of),Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,0.838264367,1.435316234,0.44897092
Prevalence,Venezuela (Bolivarian Republic of),Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,1.81534233,3.302556876,0.840065186
Prevalence,Venezuela (Bolivarian Republic of),Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,0.717279178,1.323839571,0.317356405
Prevalence,Venezuela (Bolivarian Republic of),Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,0.821446768,1.577710429,0.342610434
Prevalence,Venezuela (Bolivarian Republic of),Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,0.556410108,1.06443916,0.223956507
Prevalence,Venezuela (Bolivarian Republic of),Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,0.950673345,1.84299492,0.393925482
Prevalence,Venezuela (Bolivarian Republic of),Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,0.54620609,1.058335145,0.215590182
Prevalence,Venezuela (Bolivarian Republic of),Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,0.925213035,1.576305169,0.436692966
Prevalence,Venezuela (Bolivarian Republic of),Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,0.559408479,0.962017392,0.266065348
Prevalence,Venezuela (Bolivarian Republic of),Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,0.858346188,1.540128148,0.372363374
Prevalence,Venezuela (Bolivarian Republic of),Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,0.498542259,0.9094684,0.216055734
Prevalence,Venezuela (Bolivarian Republic of),Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,7.54E-05,0,0
Prevalence,Venezuela (Bolivarian Republic of),Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,0.115150457,0.454198164,0
Prevalence,Venezuela (Bolivarian Republic of),Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,0.000214605,0,0
Prevalence,Venezuela (Bolivarian Republic of),Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,0.16481238,0.507994024,0
Prevalence,Venezuela (Bolivarian Republic of),Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,0.008331674,0.116071121,0
Prevalence,Venezuela (Bolivarian Republic of),Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,0.181106429,0.472090182,0
Prevalence,Venezuela (Bolivarian Republic of),Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,0.090072503,0.431813961,0
Prevalence,Venezuela (Bolivarian Republic of),Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,0.328215671,0.632717208,0.132715172
Prevalence,Venezuela (Bolivarian Republic of),Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,0.304377966,0.888446603,0
Prevalence,Venezuela (Bolivarian Republic of),Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,0.492554586,0.905254615,0.219686059
Prevalence,Venezuela (Bolivarian Republic of),Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,0.383518722,1.067838901,0
Prevalence,Venezuela (Bolivarian Republic of),Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,0.504023702,0.959765703,0.196165755
Prevalence,Venezuela (Bolivarian Republic of),Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,1.084449826,2.047762751,0.42213677
Prevalence,Venezuela (Bolivarian Republic of),Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,0.553756861,0.994731887,0.272608152
Prevalence,Venezuela (Bolivarian Republic of),Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,1.825419866,3.095102823,0.991915464
Prevalence,Venezuela (Bolivarian Republic of),Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,0.776815491,1.379961518,0.431245976
Prevalence,Venezuela (Bolivarian Republic of),Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,2.847724425,5.279026097,1.424865593
Prevalence,Venezuela (Bolivarian Republic of),Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,1.007604101,1.88244601,0.494486535
Prevalence,Venezuela (Bolivarian Republic of),Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,4.191989908,7.308827386,2.148355909
Prevalence,Venezuela (Bolivarian Republic of),Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,1.863126683,3.248869485,0.927772264
Prevalence,Venezuela (Bolivarian Republic of),Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.303981761,0.505271058,0.172253071
Prevalence,Venezuela (Bolivarian Republic of),Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.184132496,0.3238924,0.095647763
Prevalence,Venezuela (Bolivarian Republic of),Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,4.835735914,7.861390943,2.564755055
Prevalence,Venezuela (Bolivarian Republic of),Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,2.946255297,4.950181261,1.497232652
Prevalence,Venezuela (Bolivarian Republic of),Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,11.73089367,19.435042,6.153255009
Prevalence,Venezuela (Bolivarian Republic of),Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,5.306879801,8.576160891,2.837796233
Prevalence,Sao Tome and Principe,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.246851028,0.586904991,0.074693444
Prevalence,Sao Tome and Principe,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.171172135,0.401484859,0.050358442
Prevalence,Sao Tome and Principe,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.671571311,1.282150302,0.273976557
Prevalence,Sao Tome and Principe,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.419890115,0.827342164,0.167536086
Prevalence,Sao Tome and Principe,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.784669967,3.845888087,0.580832275
Prevalence,Sao Tome and Principe,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.061006613,2.365056405,0.341588812
Prevalence,Sao Tome and Principe,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.960285851,7.878056413,1.550015276
Prevalence,Sao Tome and Principe,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.246038378,4.745048931,0.865880102
Prevalence,Sao Tome and Principe,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,9.162256633,19.87045771,3.635539142
Prevalence,Sao Tome and Principe,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,4.752081737,10.74190254,1.78347143
Prevalence,Sao Tome and Principe,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,20.66242249,43.51850419,8.24124918
Prevalence,Sao Tome and Principe,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,9.929342788,21.36097346,3.78258024
Prevalence,Sao Tome and Principe,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,45.80276515,96.35358591,20.00058649
Prevalence,Sao Tome and Principe,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,21.06742301,44.58876079,8.988208094
Prevalence,Sao Tome and Principe,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,76.79454505,164.0723265,32.35740329
Prevalence,Sao Tome and Principe,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,34.46698695,73.89994378,14.7107261
Prevalence,Sao Tome and Principe,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,103.6476907,213.3584866,40.07532704
Prevalence,Sao Tome and Principe,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,45.63192929,97.87932152,17.53277478
Prevalence,Sao Tome and Principe,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,165.3600762,340.4904982,67.22777511
Prevalence,Sao Tome and Principe,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,73.15643714,154.1528448,29.28134304
Prevalence,Sao Tome and Principe,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,323.0129355,567.172261,159.7397992
Prevalence,Sao Tome and Principe,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,145.1408526,258.9735431,69.46951698
Prevalence,Sao Tome and Principe,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,467.6724957,855.0211524,205.1902107
Prevalence,Sao Tome and Principe,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,209.7320959,390.9952435,92.05527168
Prevalence,Sao Tome and Principe,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,573.2115883,1046.552941,279.9089587
Prevalence,Sao Tome and Principe,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,255.6569418,461.1888374,121.97868
Prevalence,Sao Tome and Principe,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Sao Tome and Principe,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,740.3846782,1355.493825,367.8554137
Prevalence,Sao Tome and Principe,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,322.9659033,592.8931353,153.1560893
Prevalence,Sao Tome and Principe,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1283.085615,2323.651854,568.9943097
Prevalence,Sao Tome and Principe,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,533.4139566,956.2318953,242.2842501
Prevalence,Nigeria,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.123719277,0.283744287,0.039123436
Prevalence,Nigeria,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.074286864,0.184370404,0.020959558
Prevalence,Nigeria,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.224551352,0.449160805,0.097414288
Prevalence,Nigeria,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.12349788,0.256257893,0.048025261
Prevalence,Nigeria,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.444577803,0.933617904,0.156078288
Prevalence,Nigeria,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.227234437,0.50482416,0.076558572
Prevalence,Nigeria,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.982531122,1.959027052,0.410977603
Prevalence,Nigeria,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.472932977,0.977625458,0.1819861
Prevalence,Nigeria,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.56548564,5.415763259,1.00240883
Prevalence,Nigeria,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.157161806,2.512393638,0.43848802
Prevalence,Nigeria,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,6.291386165,12.81725661,2.561179715
Prevalence,Nigeria,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.687791845,5.637116542,1.033898412
Prevalence,Nigeria,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,14.85877651,30.81659021,6.478298065
Prevalence,Nigeria,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,6.079325389,12.71081779,2.640374568
Prevalence,Nigeria,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,25.18242963,52.47000576,11.15228355
Prevalence,Nigeria,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,10.0131016,21.16710203,4.243796924
Prevalence,Nigeria,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,33.36921911,68.75967676,13.52406627
Prevalence,Nigeria,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,12.93425254,26.41257881,5.081573782
Prevalence,Nigeria,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,54.67477319,110.420587,22.2902618
Prevalence,Nigeria,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,21.0278286,44.08382277,8.349875543
Prevalence,Nigeria,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,107.8858242,187.017317,53.07450718
Prevalence,Nigeria,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,41.61103705,75.20574963,19.86522812
Prevalence,Nigeria,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,154.8778539,277.6728793,69.99530984
Prevalence,Nigeria,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,59.67115804,109.4410096,27.05719799
Prevalence,Nigeria,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,192.164709,332.142841,95.96659885
Prevalence,Nigeria,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,73.46674691,133.0975438,35.31847301
Prevalence,Nigeria,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nigeria,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,258.1947876,446.2764115,126.0670406
Prevalence,Nigeria,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,96.69509776,171.7096082,44.92476938
Prevalence,Nigeria,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,482.3363706,847.4596168,217.9653126
Prevalence,Nigeria,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,183.2453719,323.7676065,82.00913847
Prevalence,Finland,Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,11.99848862,18.88163207,7.297830473
Prevalence,Finland,Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,4.656907718,7.716675382,2.58294962
Prevalence,Finland,Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,14.34779005,23.30629623,7.813186729
Prevalence,Finland,Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,8.719531404,15.0058493,4.44902066
Prevalence,Finland,Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,9.982304933,16.45222976,5.207627317
Prevalence,Finland,Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,4.432329188,7.315741965,2.209820337
Prevalence,Finland,Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,10.80265423,18.56283238,5.372618873
Prevalence,Finland,Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,6.002650646,10.08702359,2.932459777
Prevalence,Finland,Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,13.27903277,20.90541976,7.294819955
Prevalence,Finland,Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,6.84193176,10.6818976,3.757482154
Prevalence,Finland,Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,10.80861621,16.68156239,5.959276738
Prevalence,Finland,Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,7.233660606,12.12708947,3.45805777
Prevalence,Finland,Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,7.770715707,13.23507608,3.97315771
Prevalence,Finland,Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,6.413576036,12.11047994,2.440627173
Prevalence,Finland,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,4.180971405,6.901617186,2.169225826
Prevalence,Finland,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,3.934807862,7.358831101,1.664556509
Prevalence,Finland,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,3.058715528,4.845439367,1.770232541
Prevalence,Finland,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,4.896219354,9.263369515,2.365356454
Prevalence,Finland,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,6.564460357,9.269144431,4.351241051
Prevalence,Finland,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,7.170019807,11.39102984,4.07135327
Prevalence,Finland,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,9.945816319,14.49470087,6.468137312
