,Country Code,Country,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Super_region,Region,NCD_region,SDI,World_bank,LocID
106,SOM,Somalia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
107,SRB,Serbia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.413437127,2.581791538,5.050008159,6.227057301,8.105119089,11.54605869,19.75768822,38.52852453,46.03805458,50.58485522,56.16252483,65.21591297,72.8618416,77.51895663,87.13982408,94.21292084,100,111.1373976,119.2841978,128.4622384,131.1373976,132.9633,134.4555657,138.6654534,141.3830755,NA,"Central Europe, Eastern Europe, and Central Asia",Central Europe,Central and Eastern Europe,High-middle SDI,UMIC,NA
108,SSD,South Sudan,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.13142357,98.84390019,100,147.3052913,213.7079491,213.6237881,217.1597394,331.8519003,1592.384775,4583.705462,NA,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
109,SUR,Suriname,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012171719,0.012197955,0.012592472,0.01422204,0.016622179,0.018026309,0.019841475,0.021772276,0.023693359,0.02721,0.031049251,0.033779713,0.036237663,0.037836399,0.039232087,0.043495028,0.051623361,0.079186598,0.084977742,0.085631771,0.10424807,0.131318648,0.188660484,0.459410084,2.152235489,7.222015906,7.171325497,7.683724708,9.141739839,18.17131889,28.96538877,40.14205707,46.37507441,57.0423767,62.73881389,68.94870476,76.72701798,81.65771048,93.63456344,93.50943335,100,117.7117796,123.6054474,125.9829191,130.2454413,139.2244364,NA,NA,NA,NA,Latin America and Caribbean,Caribbean,Latin America and Caribbean,Middle SDI,UMIC,NA
110,SWZ,Swaziland,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,1.558133589,1.607643611,1.636967729,1.693433704,1.74771742,1.780042145,1.821368693,1.864468326,2.079693712,2.480820365,2.779653584,2.961190331,3.577269587,3.88196763,4.520687833,5.365332035,6.441392118,7.137540504,7.963177243,8.99359061,10.83391609,12.32217931,13.97047082,16.8196872,18.08892851,20.45718347,22.28489095,23.96924883,26.85117322,30.54839849,34.30236632,36.50636653,39.1075646,42.27917465,44.85349467,50.32944965,53.32008082,59.72900282,64.08324713,66.29112972,69.45587093,73.14025447,79.04712599,89.05248449,95.68532213,100,106.1074271,115.5930164,122.0904025,129.0254181,135.4152163,146.0416202,155.1275941,162.5968983,NA,Sub-Saharan Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,Low-middle SDI,LMIC,NA
111,SYR,Syria,Consumer price index (2010 = 100),FP.CPI.TOTL,1.453447332,1.481918779,1.424921903,1.452232906,1.53060361,1.471231865,1.527041306,1.625598404,1.671908366,1.638660188,1.714656023,1.810838251,1.848836169,2.225253038,2.570796599,2.865537611,3.193027624,3.575099305,3.747031562,3.917599277,4.673555389,5.533216672,6.32465087,6.712180718,7.331682659,8.596612833,11.69685162,18.65464985,25.10210947,27.96355346,33.38760679,36.3924914,40.39900422,45.7410213,52.75241873,56.96203949,61.66134514,62.82434678,62.32353268,60.01525369,57.7069747,59.43818394,59.36061397,62.80164752,65.58573334,70.33436959,77.38476454,80.40873634,93.06935338,95.78781344,100,104.7531639,143.1999795,NA,NA,NA,NA,NA,NA,NA,North Africa and Middle East,North Africa and Middle East,"Central Asia, Middle East and North Africa",Low-middle SDI,LMIC,NA
112,TCD,Chad,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.13197913,45.85404659,48.2173637,41.92182861,39.41706527,45.5178485,43.8386338,43.51498094,44.90479492,43.50689488,39.84016272,56.46342968,61.6751883,68.66352921,72.48963759,75.57686332,69.51177498,72.1689327,81.14045951,85.35312526,83.8572525,79.36636096,85.62865706,92.51002339,84.20748967,92.87831452,102.1219572,100,96.2957043,109.7946339,109.9543314,111.8024832,115.905523,NA,NA,NA,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
113,TGO,Togo,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,9.575043179,9.353013192,9.380766941,9.945093157,10.39069501,11.06526528,11.92023491,12.35118895,13.93608508,16.44628053,18.36074777,22.48402336,22.58357657,24.28620914,27.27507822,32.65276966,36.28691625,39.68172603,38.28229889,37.58769935,39.13804734,39.15918534,39.10008983,38.77188246,39.16554948,39.31715219,39.8651494,39.46375451,54.91885289,63.94394448,66.94131688,72.46452784,73.17130219,73.13236509,74.49453288,77.41441413,79.78315476,79.04117071,79.3518647,84.73424529,86.6229528,87.44212292,95.04506523,98.5746644,100,103.5635147,106.2325347,108.1716978,108.3781707,111.1797506,112.608909,111.5032135,112.5376906,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
114,THA,Thailand,Consumer price index (2010 = 100),FP.CPI.TOTL,10.21121022,10.96551131,11.37080742,11.37080742,11.28074161,11.29950532,11.75546344,12.26208357,12.48161897,12.78746742,12.77620919,12.83812943,13.45920818,15.54667077,19.32661987,20.35674747,21.20141112,22.81298696,24.62070855,27.05751018,32.38878683,36.49017667,38.40922421,39.84055802,40.18513838,41.16233294,41.92040974,42.95436035,44.61357163,47.00283588,49.75907971,52.60024981,54.77745082,56.59178499,59.44839624,62.90721202,66.55904207,70.30351898,75.92409462,76.14027061,77.35240025,78.61085331,79.15901385,80.58731947,82.8108439,86.57076195,90.58545884,92.615969,97.68066353,96.85456244,100,103.8087906,106.9385213,109.2750063,111.3459226,110.3433361,110.5509468,111.2868092,112.4707868,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,Middle SDI,UMIC,NA
115,TJK,Tajikistan,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.35562763,39.2986001,44.11267263,51.30457833,54.9687334,58.86707884,64.76018274,73.27557994,88.27547358,93.9676834,100,112.431549,118.9876193,124.9484784,132.5758678,140.1519947,148.5675345,NA,NA,NA,"Central Europe, Eastern Europe, and Central Asia",Central Asia,"Central Asia, Middle East and North Africa",Low-middle SDI,LMIC,NA
116,TKM,Turkmenistan,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central Europe, Eastern Europe, and Central Asia",Central Asia,"Central Asia, Middle East and North Africa",High-middle SDI,UMIC,NA
117,TLS,Timor-Leste,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.51933113,71.28554692,73.59342644,74.41154543,77.34050485,85.30727447,93.03972734,93.66279689,100,113.4998402,126.8931729,140.959165,141.9829162,142.7677921,140.8567899,141.6416658,NA,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,Low-middle SDI,LMIC,NA
118,TUN,Tunisia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.85195787,31.41978212,33.69908679,35.77642775,38.71932746,41.50594572,44.71887368,47.64585502,51.54982063,54.55226011,56.72068862,59.40540963,63.11477269,65.46588932,67.85672075,69.97749149,71.85997338,73.98868709,75.45612938,77.50931545,79.61182731,82.50355183,84.16829729,86.88293813,89.46070654,93.34779935,96.76890594,100,103.2400284,108.0012978,113.7429009,119.0041368,124.2847922,128.7955837,135.633146,145.5446626,NA,North Africa and Middle East,North Africa and Middle East,"Central Asia, Middle East and North Africa",Middle SDI,LMIC,NA
119,TUR,Turkey,Consumer price index (2010 = 100),FP.CPI.TOTL,5.40E-05,5.57E-05,5.78E-05,6.15E-05,6.22E-05,6.50E-05,7.05E-05,8.04E-05,8.53E-05,8.95E-05,9.65E-05,0.0001149,0.000132613,0.000151097,0.000187206,0.000226945,0.00026656,0.000335827,0.000543694,0.000889174,0.001727316,0.002377043,0.003069654,0.004033227,0.005984999,0.008675958,0.011678713,0.016216576,0.027375143,0.044696095,0.07164957,0.118922931,0.202259487,0.335940555,0.689400364,1.303747898,2.352119628,4.367165499,8.063593049,13.29424327,20.59482623,31.79845058,46.09634436,56.05427877,60.87397235,65.85295217,72.17301943,78.49261958,86.69048954,92.10949178,100,106.4718797,115.9389013,124.6263079,135.661435,146.0678251,157.4247945,174.9687033,203.5454036,NA,North Africa and Middle East,North Africa and Middle East,"Central Asia, Middle East and North Africa",High-middle SDI,UMIC,NA
120,TZA,Tanzania,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,0.098098251,0.107689332,0.120813969,0.139659602,0.162585651,0.168264581,0.176299214,0.189760381,0.209489403,0.250545961,0.315832618,0.337496683,0.376660264,0.401425676,0.453404792,0.590320798,0.741738224,0.95634041,1.215087178,1.654291878,2.204875019,2.919964529,3.794475497,4.97784788,6.264613506,8.509022282,10.95074172,13.34313349,16.71591261,22.41325797,28.56071827,34.5519743,40.11161325,45.24580109,48.81589088,51.70772526,54.36936387,57.26063621,60.29749196,63.15306145,66.3325466,71.14230139,76.140414,83.96642556,94.16182029,100,112.6909695,130.7227573,141.0115842,149.6578707,158.0210063,166.198224,175.0378356,181.1544602,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
121,UGA,Uganda,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.09404762,39.71672051,42.31822138,45.36159831,49.067197,49.10095728,51.93770076,53.69943878,54.70100056,54.54373053,59.27838625,61.48430539,66.67894615,71.55362795,75.94595515,85.09809251,96.17552922,100,116.5643496,131.3435875,137.7862646,142.024166,149.962871,158.5203149,166.7787747,171.1417273,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
122,UKR,Ukraine,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004194349,0.202793158,2.010060941,9.582888645,17.280392,20.03499007,22.15412325,27.17949186,34.84495038,39.01199129,39.30747624,41.34347687,45.08426271,51.20200623,55.83708059,63.00588032,78.90003459,91.43030093,100,107.9557247,108.5696991,108.3102733,121.3853338,180.499827,205.6122449,235.2992044,261.0688343,NA,"Central Europe, Eastern Europe, and Central Asia",Eastern Europe,Central and Eastern Europe,High-middle SDI,LMIC,NA
123,UZB,Uzbekistan,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central Europe, Eastern Europe, and Central Asia",Central Asia,"Central Asia, Middle East and North Africa",Middle SDI,LMIC,NA
124,VEN,Venezuela,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.38666197,78.01074795,100,126.0902123,152.6561536,214.6947406,348.1675623,772.0200863,2740.273985,NA,NA,NA,Latin America and Caribbean,Central Latin America,Latin America and Caribbean,Middle SDI,UMIC,NA
125,VNM,Vietnam,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.19848577,42.47974984,43.84314848,47.02887848,48.96510554,48.12763709,47.91994491,49.75567576,51.35775376,55.34266931,59.92582917,64.35182315,69.69546308,85.80648676,91.85975557,100,118.6755004,129.4681069,138.0029758,144.5029414,145.7725496,150.5007805,155.7987946,161.3131892,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,Middle SDI,LMIC,NA
126,VUT,Vanuatu,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5740989,20.69696894,22.02442971,22.94270902,25.52150377,32.37291417,34.53301162,35.10396249,37.04043751,37.4353452,39.21956666,45.51014787,49.49694167,53.33198899,55.87029369,59.48461886,61.89876736,64.10598884,65.5820682,67.04435243,67.65200517,69.56703199,71.8503332,73.28660332,75.14638898,77.83479201,79.36313073,81.75691425,82.91697858,83.91131942,85.62379533,88.99350599,93.30231633,97.31157819,100,100.8737931,102.2329703,103.7244815,104.5530989,107.1494333,108.0517056,111.3845888,NA,NA,"Southeast Asia, East Asia, and Oceania",Oceania,Oceania,Low-middle SDI,LMIC,NA
127,YEM,Yemen,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.844686334,5.228773415,6.766647948,9.185880089,13.72316797,21.28204079,27.82280644,28.42843289,30.1274606,32.73656482,34.23917315,38.31760351,43.00711642,47.6658024,53.63122293,59.96574822,66.4689129,71.72335875,85.33376795,89.94841416,100,119.5435617,131.3609056,145.7691505,157.5833405,NA,NA,NA,NA,NA,North Africa and Middle East,North Africa and Middle East,"Central Asia, Middle East and North Africa",Low SDI,LMIC,NA
128,ZAF,South Africa,Consumer price index (2010 = 100),FP.CPI.TOTL,1.772402793,1.809664773,1.832218436,1.856732931,1.903800734,1.981266832,2.050398178,2.12296107,2.165125784,2.235237605,2.346817536,2.486627973,2.646411076,2.896072772,3.23561188,3.670023311,4.074474618,4.528858597,5.033174536,5.702267187,6.481210981,7.469870311,8.56338741,9.616958703,10.72545557,12.47308555,14.79993054,17.19168737,19.38870666,22.24483493,25.43051237,29.33022601,33.39970773,36.64530706,39.9208638,43.38616495,46.57683943,50.5814093,54.06168974,56.8628896,59.89877174,63.31414271,69.32563484,73.26292746,72.75592593,74.25677316,76.66558987,81.40184594,89.58703112,96.09513667,100,105.0171577,111.0282807,117.4417229,124.6479707,130.2686073,138.8593066,146.0537215,152.6328245,NA,Sub-Saharan Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,Middle SDI,UMIC,NA
129,ZMB,Zambia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013551938,0.021117744,0.03105306,0.046891368,0.104757312,0.216872579,0.428632003,1.138903208,3.226649928,4.988443439,6.730886151,9.630087339,11.98163155,14.91215368,18.90677617,23.82828787,28.92605987,35.35729045,42.92430868,50.63685795,59.91577845,65.31992551,72.28129833,81.27712466,92.16440247,100,106.4293968,113.4280872,121.3427317,130.8158077,144.0420615,169.7819891,180.9490794,194.5104383,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low-middle SDI,LMIC,NA
130,ZWE,Zimbabwe,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.05488986,100,103.4777973,107.3282964,109.0794885,108.8472147,106.2245411,104.5606261,105.511849,NA,NA,Sub-Saharan Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,Low-middle SDI,LIC,NA
131,FRA,France,Consumer price index (2010 = 100),FP.CPI.TOTL,10.43359341,10.68404776,11.25364427,11.81623115,12.19567298,12.52533478,12.85124408,13.21002217,13.81018054,14.64513893,15.42127875,16.25364515,17.23910415,18.51145366,21.03814074,23.49664256,25.7583109,28.20394781,30.81297049,34.09354555,38.71750955,43.87251579,49.12777279,53.77503827,57.90162857,61.27793028,62.83348642,64.90001584,66.65284538,68.98456334,71.18812578,73.47569023,75.21247954,76.79529818,78.06665611,79.46910908,81.04488905,82.02062327,82.55468159,82.99811716,84.38913231,85.76870964,87.41839554,89.25284626,91.16472224,92.75633919,94.31012335,95.71345616,98.40574355,98.49196713,100,102.111598,104.107058,105.0062468,105.5394253,105.5790178,105.7725809,106.864453,108.8423164,110.0485668,High-income,Western Europe,High-income Western countries,High SDI,HIC,NA
