Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
El Salvador,SLV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6319275,182.8806458,186.4581757,185.7367554,193.6116791,204.8970337,208.5317078,212.8181,224.842514,240.0522308,245.7085877,265.9998169,258.4768982,270.8797607,275.6874085,282.7453308,293.2580261,282.0367432,288.5174561,300.0532837,,
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.73999,2168.833252,2219.18335,2465.887207,2910.730469,3005.063721,3188.147461,3745.049316,4311.380859,4181.435547,3983.750977,4237.541016,3974.922119,3984.168701,3825.480713,3061.563232,2950.001953,3278.898438,3388.47876,3050.918213,,
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.50500107,112.2206345,173.2553253,230.0886536,274.4553223,307.5470581,371.5060425,547.2272339,671.8870239,575.262146,545.3338013,618.8942261,559.9053955,627.53302,608.8585815,491.25177,486.4294434,515.8458862,617.0865479,641.0250244,,
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.17918206,31.39498793,30.11932437,44.17923775,53.06985549,59.40382932,66.12120598,73.34760686,78.33542733,78.0566984,88.51586966,97.70876437,95.69237765,97.73754085,95.08027684,88.31890735,81.81536165,85.38805402,81.0918323,79.36023634,,
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.38130379,26.70323944,22.63818741,,
Sub-Saharan Africa,SSF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.21931858,31.4415803,30.16264391,44.22674378,53.12169698,59.45575481,66.17375905,73.39137763,78.37365819,78.08728051,88.56085801,97.75237974,95.74765078,97.79069966,95.1363907,88.37445386,81.88091184,85.45214223,81.16091897,79.42824762,,
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0642617,220.9510314,242.5514458,289.9873718,335.3079663,367.3682507,390.3721559,453.3892473,496.9392145,476.4999844,492.6259873,531.2490746,536.5844696,577.5267762,609.7860816,579.291462,586.392398,620.1336123,643.8908951,642.8234857,,
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.67601013,53.56918335,57.76805878,80.1392746,80.69898987,91.50232697,68.26289368,71.04097748,78.14442444,76.83090973,74.93682098,85.38583374,86.81771088,125.176033,120.006073,85.22420502,109.9806061,117.0106812,115.0187225,108.4464035,,
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.918747,93.65898895,162.9091034,173.2046356,221.2223663,251.2885895,325.9138794,321.1723633,347.2540894,394.9021912,415.2991028,390.1407776,422.1010742,451.7543335,458.5661011,532.4972534,351.9419251,335.10849,475.0387878,619.2471314,,
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5062714,212.2220764,254.127655,344.4733582,511.5298767,601.3132324,729.0132446,1029.300415,1251.677246,1320.093018,1296.542847,1352.438354,1319.438354,1370.467651,1289.348389,1108.878174,1175.597046,1189.072266,1299.911377,1342.074829,,
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6470337,826.225769,944.8713989,1203.063477,1368.648682,1449.189209,1541.664307,1795.950439,2179.452393,2125.056885,2017.146606,2147.805176,1974.854004,2055.381348,2062.384766,1775.86084,1835.407349,1925.03479,2169.579102,2219.100586,,
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.193848,2155.854248,2459.098389,3110.199707,3488.172852,3547.633301,3765.397461,4310.32666,4627.563965,4136.17334,4416.145508,6351.216797,6254.442383,6696.87207,6605.911621,5598.681641,5680.725586,5837.770508,6005.065918,5671.385742,,
Eswatini,SWZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.68417358,78.20019531,77.6235733,137.0496063,183.9289246,227.4730377,248.5896149,263.8681946,277.9058533,292.2944031,358.1239014,380.8573608,354.0736389,315.4493713,293.0811462,259.5190735,233.6351471,273.3828735,298.118927,264.0551453,,
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9909668,407.4513245,378.299469,440.7177429,499.1170654,516.1693726,531.2345581,469.3231506,425.8547363,362.6094055,513.2280273,532.0811768,655.8516235,641.2227173,675.4989624,665.638794,772.4489136,777.8544922,840.2806397,839.7733154,,
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.21872711,58.47392654,63.93671417,61.29418945,61.67289352,63.55982208,65.62462616,75.41347504,86.41690063,90.49646759,92.73750305,80.71446228,69.83010864,,,,,,,,,
Turks and Caicos Islands,TCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26314449,11.80953884,18.21106911,18.23923874,28.27807426,31.99307251,34.67246628,34.87197113,37.86497879,35.82932663,36.32339096,38.54948807,37.40947342,39.96808624,43.7831459,35.10715103,35.39419937,30.59851456,29.69879913,29.85083008,,
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.88793365,39.02217301,43.53564649,49.71824623,55.92972872,64.22911101,73.75180218,88.28809171,115.4036027,137.2161295,159.0671297,198.8545449,232.4192837,263.6595292,286.5548447,306.0608953,311.2081291,342.0047197,387.9890061,414.1406821,,
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5557741,115.4277857,135.4055635,163.9932852,204.5663866,254.8651933,306.4341409,389.7299295,490.2872472,423.2035006,456.5235355,507.3297041,532.2298236,566.9317965,537.5485727,418.7813654,408.5047288,456.9205276,475.3147878,502.9021191,,
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41868877,11.3970356,12.85665989,15.73219013,17.20272064,18.11136246,18.96888161,23.45941162,28.30801582,29.72832108,32.09547043,36.0716095,37.0880394,41.44555283,43.89037704,38.17872238,42.98860931,53.94796753,54.8932724,51.1550293,,
Thailand,THA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2649498,57.29465866,69.9021225,76.5091095,83.49951172,91.44425964,104.4460144,126.849556,151.5072632,152.4855652,172.0929718,195.9727325,206.4648285,212.9985504,219.2957306,214.2065735,224.9945221,253.4068298,278.6308289,296.1651001,,
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97125244,7.67240763,8.35373688,11.17181587,14.93279266,17.73142815,20.43570137,29.1230526,42.08819199,39.5818634,42.9864502,49.65073395,57.97858429,68.94046021,74.59780884,64.16710663,56.20223236,58.16766357,59.84311676,61.87225342,,
Turkmenistan,TKM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.63774109,123.7940674,132.5186005,208.8675232,319.2583618,345.1427307,374.1831055,281.9347839,255.4766541,194.2538147,221.7984467,276.6504211,318.8036194,376.2167969,437.7458191,405.1260986,423.0598755,456.8391419,460.3240662,500.0064392,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.8393221,280.5359427,238.0805481,246.2441968,280.7870197,336.8752371,400.497404,475.4791304,546.0736819,548.1755498,649.7540235,724.7985848,728.7064958,751.3127916,753.2589586,670.1096045,627.5429448,720.094824,675.8502686,654.3407752,,
Timor-Leste,TLS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7028265,19.33460426,24.51493263,26.80820465,29.59138489,42.76674271,49.46465683,52.1896553,64.26586914,71.61464691,103.2798233,93.70611572,102.2269592,93.38000488,86.74797058,93.64685822,92.67004395,,
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.08070361,85.05642538,86.27963979,83.67914524,96.33685252,108.0104084,121.2065693,148.0531911,181.3626112,202.9123889,225.5398673,255.5886536,264.8336142,254.3373115,253.2966312,239.661564,262.1822083,263.6764097,273.3836498,276.5582692,,
Tonga,TON,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27169418,59.96763992,68.0438385,74.03245544,110.7025452,116.7634201,159.3008728,144.0092773,202.7685394,126.3530808,177.9689484,169.755249,226.4968567,183.2253418,226.1274567,187.3837738,209.992691,230.6309662,234.9931793,242.3727722,,
South Asia (IDA & IBRD),TSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49122579,18.26152417,18.83124947,20.19021948,22.91645673,25.53949965,27.75485878,33.29763854,35.11483715,35.6080152,41.42784203,44.72550564,44.97081417,51.35324914,53.05863414,55.10007501,56.99021631,55.38105682,58.09666753,60.57945225,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.21931858,31.4415803,30.16264391,44.22674378,53.12169698,59.45575481,66.17375905,73.39137763,78.37365819,78.08728051,88.56085801,97.75237974,95.74765078,97.79069966,95.1363907,88.37445386,81.88091184,85.45214223,81.16091897,79.42824762,,
Trinidad and Tobago,TTO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.2157898,284.2960205,338.2855225,374.0027161,449.8487244,553.0686035,593.2364502,696.387085,784.5031738,810.796814,861.5105591,911.3829956,934.3426514,1013.182312,1054.445801,1107.185547,1110.366089,1131.281738,1143.170532,1167.933105,,
Tunisia,TUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6608505,114.8865891,125.9122696,150.8267059,169.6773682,172.3444367,181.3711853,205.0095825,233.339035,234.1063538,243.7140198,274.3075256,274.3434143,289.5417786,293.097168,255.6997376,244.4290619,237.3644562,236.7328339,233.0593109,,
Turkiye,TUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.4993744,153.6227417,186.6913757,238.6871796,299.5606384,364.9080505,416.9285278,512.8482666,570.8589478,500.1930542,539.3271484,531.4185791,524.2503052,551.4012451,525.8447266,453.1164856,466.7947998,442.6176148,389.8655701,396.4668274,,
Tuvalu,TUV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.1017761,272.0803833,218.1291962,287.8776856,228.3738098,242.8870392,298.6590271,295.2988586,314.4863281,375.9710693,500.0559692,567.4742432,532.0466309,628.6420288,567.9641113,531.2664795,547.8984375,633.361084,766.2628784,972.6124268,,
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6108675,15.53204823,17.41364098,20.81579018,23.90641594,28.24069595,36.27006531,36.90998459,36.88764572,34.07072067,37.53247833,38.04220581,42.28380585,43.77843857,40.15263367,33.58757019,37.1879921,39.79175949,42.03595352,40.34330368,,
Uganda,UGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63032341,16.18933678,15.92738056,14.43743706,18.83850098,26.12890434,31.8495903,36.30623245,40.19852066,44.42363358,51.82595825,55.00610352,54.68679047,52.37650299,50.24546432,39.37041855,38.24341202,30.68274689,32.0545311,32.40844345,,
Ukraine,UKR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.13175964,44.7864418,52.87649155,68.91546631,84.58253479,116.3311691,148.3751068,185.9115601,215.7867737,168.286438,202.3408661,243.7808228,275.2192688,280.9766846,212.7696991,157.5774841,157.5377045,187.3952179,222.4753571,248.1334839,,
Upper middle income,UMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9872946,108.4626207,106.3158893,118.7900802,138.9222872,165.1335162,192.2078335,232.5101903,283.3283074,292.3148231,338.0410028,397.8155351,428.2900015,464.8674753,480.0549448,456.855643,447.4203873,503.5863386,531.7150714,551.8703722,,
Uruguay,URY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.930542,668.9579468,430.2504273,378.6530762,371.6006165,440.4519959,495.2510376,571.9918823,802.4571533,816.2948608,1030.621704,1229.377808,1329.657959,1497.068848,1476.200806,1406.522339,1450.144897,1648.874634,1686.071289,1660.952881,,
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543.436035,4894.280762,5322.742188,5732.229492,6097.287598,6454.403809,6828.615723,7181.89209,7401.369141,7657.559082,7888.352051,8080.214844,8342.580078,8522.125977,8939.396484,9392.066406,9775,10103.0918,10515.32324,10921.0127,,
Uzbekistan,UZB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.63145828,30.44022942,24.47666931,25.58103943,27.97478294,32.42808914,37.82676315,46.67816925,61.00310135,71.64038086,85.44557953,100.3128662,117.8411865,130.4245758,117.6513062,131.8330231,129.1727753,93.00417328,82.26926422,98.57316589,,
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9358673,171.3984528,184.0023041,186.0557404,195.942688,204.6110687,216.4269257,251.1140137,262.3676758,270.0433044,286.3549805,278.7896423,299.6088562,303.3605957,291.0646973,282.7134094,294.645813,311.9353027,332.0836792,354.8086548,,
"Venezuela, RB",VEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1282349,391.3236389,285.6197205,245.4015656,293.3965759,333.2996216,553.4086914,658.0493774,731.8700562,886.7772217,945.9151001,786.3463135,837.4285889,697.5252686,698.9158325,663.1726074,505.027771,524.5036621,464.044342,338.8253784,,
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.91674423,23.18782616,19.65594101,22.37121964,28.7441864,35.03743744,42.29331589,49.50850296,59.16986084,64.43672943,78.63555908,89.58512878,108.9399719,119.5219269,117.4146042,117.8628922,124.0594101,140.165329,163.1509552,180.7181854,,
Vanuatu,VUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.71302414,46.25571823,52.87108231,55.42980957,63.296772,62.3782196,68.08332062,73.1243515,82.50093842,83.70121002,100.1354828,114.2026596,117.9651566,129.7849121,106.726944,116.4973297,82.24130249,85.16284943,104.5860977,104.2496109,,
World,WLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.8057165,491.8883327,522.6794441,586.9883897,646.4914101,685.8323066,728.1966189,797.737294,864.0186302,874.4966446,911.889144,986.3536976,995.7017411,1011.826532,1034.949121,993.9833996,1015.910254,1056.6481,1103.476775,1121.969797,,
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.03668213,58.87117767,76.19980621,85.76576996,109.0597458,126.3174896,138.65979,153.5153656,163.0090332,179.21492,192.7679138,220.3828125,205.0755768,257.4090881,259.162323,223.1809692,227.1250916,235.4183807,227.3130646,271.9157715,,
Kosovo,XKX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82774544,27.19543648,28.01715851,35.71838379,39.15239334,43.37588501,51.00078583,59.23065186,70.82818604,66.81106567,68.86593628,65.56300354,75.14369965,79.7281189,81.05194855,73.17674255,,,,,,
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5892334,211.6915588,186.7814789,296.9243774,375.3083801,413.9989624,430.9156494,468.230072,453.9638977,499.7177734,635.0941162,699.9675293,658.1229858,604.7698975,549.696167,503.7594605,465.0881043,534.3883667,564.5032959,546.6884155,,
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72463989,25.0923233,25.96962738,31.30976868,37.97074127,48.21477509,61.57552338,48.94664383,55.93905258,51.35781097,55.3928299,57.88014603,69.29530334,88.12820435,67.49678802,59.33764267,57.36268997,67.19523621,76.31442261,69.32437897,,
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.34855652,88.38669586,90.28308105,101.6749344,116.7105408,107.6869995,112.411404,115.6462012,141.3693078,103.0282722,,
