"wb2021","year_id","Code","Intervention","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","discount.rate","val","Gross.benefits","Forgone.surplus"
"LMIC",2027,2.11,"Bipolar disorder chronic treatment",142509512.893257,1517629754.76712,1375120241.87386,79.6490332351814,2345788.5869057,2133608.45233907,212180.134566636,0.6590815232,6053.685193,1284471738.87479,0
"LMIC",2027,2.12,"Schizophrenia chronic treatment",749055675.37201,1195950887.34317,446895211.97116,20.5229971868274,2161882.3718013,2055005.55430737,106876.817493931,0.6590815232,6053.685193,646998607.53797,0
"LMIC",2027,2.13,"Epilepsy acute and chronic treatment",300888488.968601,411903106.626576,111014617.657975,6438.51536399699,3567279.88598678,2976162.51977367,591117.366213112,0.6590815232,6053.685193,3578438447.16948,0
"LMIC",2027,2.14,"Asthma/COPD chronic treatment",879852876.506639,1758360644.32234,878507767.815705,17749.5070966397,4786728.12498789,4589326.92422249,197401.2007654,0.6590815232,6053.685193,1195004726.15392,0
"LMIC",2027,2.3,"Diabetes screening and treatment",12988718217.1175,25015951217.743,12027233000.6255,102494.86293176,53160547.8391755,51963977.5934035,1196570.245772,0.6590815232,6053.685193,7243659579.21431,0
"LMIC",2027,2.4,"CVD primary prevention",2043236281.54591,4018047421.60127,1974811140.05536,914433.91165445,57746842.2682237,51657411.2543604,6089431.01386325,0.6590815232,6053.685193,36863498362.4189,0
"LMIC",2027,2.5,"Aspirin for suspected ACS",1695912.06213091,3308683.23207908,1612771.16994817,2947.0032835237,34534236.5445578,34515168.6608204,19067.8837373548,0.6590815232,6053.685193,115430965.44267,0
"LMIC",2027,2.6,"CVD secondary prevention",4501230227.81818,8464856573.36142,3963626345.54324,638904.067322876,41588798.7243736,37359745.1544195,4229053.5699541,0.6590815232,6053.685193,25601358976.8349,0
"LMIC",2027,2.7,"Heart failure chronic treatment",296865634.986028,597378533.336676,300512898.350648,334742.85741093,39265607.6006939,36884161.0963911,2381446.50430274,0.6590815232,6053.685193,14416527441.0191,0
"LMIC",2027,2.9,"Alcohol use screening/brief intervention",15854821.2284274,730772528.433324,714917707.204896,8185.20531369306,8888186.95652055,8632554.05794384,255632.89857671,0.6590815232,6053.685193,1547521092.9575,0
"LMIC",2027,3.1,"Medical management of ACS",1507233886.18733,2749117494.44316,1241883608.25583,256387.138193085,34534236.5445578,32808265.2966474,1725971.24791039,0.6590815232,6053.685193,10448486587.0188,0
"LMIC",2027,3.2,"Heart failure acute treatment",2645793148.84598,4853558256.92038,2207765108.07441,720653.886855875,39265607.6006939,34185635.9002789,5079971.70041496,0.6590815232,6053.685193,30752549463.661,0
"LMIC",2027,3.3,"Cervical cancer screening and treatment",333069565.040902,1200301514.99026,867231949.949359,47511.9759426314,2398552.69625153,1823021.36095601,575531.335295518,0.6590815232,6053.685193,3484085522.586,0
"LMIC",2027,3.4,"Asthma/COPD acute treatment",2141246662.12841,4098069512.05352,1956822849.92511,292971.705481224,18936298.5762449,16439407.3848414,2496891.19140355,0.6590815232,6053.685193,15115393233.9318,0
"LMIC",2027,3.6,"Management of bowel obstruction",109576480.511501,985167333.888003,875590853.376502,35088.1910434759,2018317.71167048,1574138.2544679,444179.457202577,0.6590815232,6053.685193,2688922603.10202,0
"LMIC",2027,3.7,"Management of appendicitis",7242905.77659334,72226997.7611855,64984091.9845921,5222.464015007,410117.718788932,314598.585823752,95519.13296518,0.6590815232,6053.685193,578242760.879508,0
"LMIC",2027,3.8,"Repair of hernias",359457875.416813,4334429175.40136,3974971299.98455,23099.4963360127,2660774.94953849,2008109.32549117,652665.624047324,0.6590815232,6053.685193,3951032224.27539,0
"LMIC",2027,3.9,"Repair of gastrointestinal perforations",2025467.40416849,22546491.5680656,20521024.1638971,1678.47069476624,1301721.05405914,1285734.38192391,15986.128816176,0.6590815232,6053.685193,96774991.3078752,0
"LMIC",2027,4.1,"PCI for ACS",1092987338.39619,2012988309.03554,920000970.63935,21098.5366446942,34534236.5445578,34360745.3232196,173491.221338157,0.6590815232,6053.685193,1050261237.73028,0
"LMIC",2027,4.2,"Management of acute ventilatory failure",77518612.3596233,152633046.582033,75114434.2224094,3243.62326206517,18936298.5762449,18910777.2281767,25520.7650348884,0.6590815232,6053.685193,154494677.405736,0
"LMIC",2027,4.3,"Treatment of early-stage breast cancer",4686964.46144449,16635220.3895146,11948255.9280701,6414.0254221538,4266496.57635887,4189417.98547068,77078.5908881945,0.6590815232,6053.685193,466609524.357168,0
"LMIC",2027,4.4,"Treatment of early-stage colorectal cancer",35114907.8304284,128317955.360405,93203047.5299763,5568.13835517006,2462830.15876663,2412839.60202904,49990.5567375879,0.6590815232,6053.685193,302627093.112162,0
"LMIC",2027,5.1,"Tobacco tax",1294384.3485299,7565767.13864406,6271382.79011417,187473.012520507,99599578.9836031,98387591.2183154,1211987.76528767,0.6590815232,6053.685193,7336992388.81913,66032931.4993722
"LMIC",2027,5.2,"Alcohol tax",1439730.02763514,5482182.69015748,4042452.66252234,9015.34577371081,29180406.1643506,29106059.86713,74346.2972206167,0.6590815232,6053.685193,450069078.638824,4050621.70774942
"LMIC",2027,5.3,"Tobacco policy",4851070.49089871,7733794.27323982,2882723.78234111,39781.3731457156,99599578.9836031,99341467.6429497,258111.340653371,0.6590815232,6053.685193,1562524801.05869,14062723.2095282
"LMIC",2027,5.4,"Alcohol policy",1496505.31444424,5098392.11060369,3601886.79615945,18085.1379151692,29180406.1643506,29030317.299988,150088.864362587,0.6590815232,6053.685193,908590735.82598,8177316.62243382
"LMIC",2027,5.5,"Salt policy",159302474.546234,211468835.622809,52166361.0765744,60077.5793942748,57746842.2682237,57337910.8576086,408931.410615024,0.6590815232,6053.685193,2475542025.39278,2475542.02539278
"LMIC",2027,5.6,"Trans fat policy",65083770.0557467,98106238.585581,33022468.5298343,39777.035204177,34534236.5445578,34259659.3785663,274577.165991504,0.6590815232,6053.685193,1662203724.09867,1662203.72409867
"LMIC",2028,1.1,"IDU harm reduction measures",1908017.80610924,79028907.5165689,77120889.7104597,4183.05774848631,6601835.07501049,6145031.24821344,456803.138266109,0.606355001344,6481.522879,2960779991.87079,0
"LMIC",2028,1.2,"Pulmonary rehabilitation",30950829.2916449,66940303.1546846,35989473.8630397,20604.3772634694,13278687.4199796,13128270.7810338,150416.638945888,0.606355001344,6481.522879,974928886.710052,0
"LMIC",2028,2.1,"Depression chronic treatment",74270498.9046524,156412424.706777,82141925.802125,3163.06454247474,19525380.1741254,19126108.7440026,399271.430122863,0.606355001344,6481.522879,2587886909.27238,0
"LMIC",2028,2.11,"Bipolar disorder chronic treatment",133089910.093796,1674599231.4395,1541509321.34571,95.6912590977517,2160160.42974064,1925475.2593079,234685.170432736,0.606355001344,6481.522879,1521117301.52179,0
"LMIC",2028,2.12,"Schizophrenia chronic treatment",698764017.047774,1199240030.89481,500476013.847032,24.701365951042,1990807.37633472,1872467.86487115,118339.511463571,0.606355001344,6481.522879,767020251.040817,0
"LMIC",2028,2.13,"Epilepsy acute and chronic treatment",280369956.042696,404582309.178889,124212353.136193,7833.87583439095,3306143.67948356,2642106.5981508,664037.081332766,0.606355001344,6481.522879,4303971535.1627,0
"LMIC",2028,2.14,"Asthma/COPD chronic treatment",823635408.418834,1811390744.66072,987755336.241882,20885.0968609896,4414550.66148858,4186919.02573255,227631.63575603,0.606355001344,6481.522879,1475399655.1369,0
"LMIC",2028,2.3,"Diabetes screening and treatment",12247528254.2939,25858608051.7749,13611079797.481,124694.533950515,50272490.2110709,48852043.0097303,1420447.20134059,0.606355001344,6481.522879,9206661033.90055,0
"LMIC",2028,2.4,"CVD primary prevention",1914465166.91983,4138729235.95569,2224264069.03585,1101092.67065647,54328862.7174536,47176189.9342543,7152672.78319927,0.606355001344,6481.522879,46360212290.3067,0
"LMIC",2028,2.5,"Aspirin for suspected ACS",1599304.17583944,3423244.37397807,1823940.19813863,3545.46265115718,32515791.5853873,32493337.8421448,22453.7432424971,0.606355001344,6481.522879,145534450.545437,0
"LMIC",2028,2.6,"CVD secondary prevention",4271578485.25454,8796253134.62536,4524674649.37082,769629.593194188,39193776.8557799,34219130.2790981,4974646.57668178,0.606355001344,6481.522879,32243285601.702,0
"LMIC",2028,2.7,"Heart failure chronic treatment",282923918.392656,627465745.845982,344541827.453326,400196.135612923,37005792.4475506,34223341.4828467,2782450.96470393,0.606355001344,6481.522879,18034519587.4241,0
"LMIC",2028,2.9,"Alcohol use screening/brief intervention",14806477.0905619,815924329.512527,801117852.421966,9887.72804257367,8217634.35062843,7919662.34006569,297972.010562744,0.606355001344,6481.522879,1931312403.76405,0
"LMIC",2028,3.1,"Medical management of ACS",1429655172.33781,2842457016.373,1412801844.03519,308409.105900252,32515791.5853873,30485831.4659704,2029960.11941685,0.606355001344,6481.522879,13157232957.4579,0
"LMIC",2028,3.2,"Heart failure acute treatment",2521870049.11794,5053115769.75724,2531245720.6393,850590.831607149,37005792.4475506,31134793.6685121,5870998.7790385,0.606355001344,6481.522879,38053012908.9191,0
"LMIC",2028,3.3,"Cervical cancer screening and treatment",311229306.081179,1283968237.92417,972738931.842995,57606.7765969441,2250079.84269516,1575217.8721414,674861.970553758,0.606355001344,6481.522879,4374133302.31121,0
"LMIC",2028,3.4,"Asthma/COPD acute treatment",2008350250.95029,4212862516.79319,2204512265.84289,343938.979778938,17693238.0814682,14816282.9761794,2876955.10528877,0.606355001344,6481.522879,18647050336.785,0
"LMIC",2028,3.6,"Management of bowel obstruction",102892767.607248,1089056017.07827,986163249.471025,42168.3550361059,1883623.19802725,1365459.67746587,518163.52056138,0.606355001344,6481.522879,3358488713.58177,0
"LMIC",2028,3.7,"Management of appendicitis",6727131.85170762,78954251.8678484,72227120.0161408,6181.85163847114,374420.614515952,266534.256774635,107886.357741317,0.606355001344,6481.522879,699267896.032325,0
"LMIC",2028,3.8,"Repair of hernias",336788386.343931,4806225024.46279,4469436638.11886,27846.6644317935,2509024.23077874,1752325.06661757,756699.164161168,0.606355001344,6481.522879,4904562945.03079,0
"LMIC",2028,3.9,"Repair of gastrointestinal perforations",1903792.61890419,25048825.4321568,23145032.8132527,1964.56808641934,1190722.22572877,1172442.19035699,18280.0353717805,0.606355001344,6481.522879,118482467.491125,0
"LMIC",2028,4.1,"PCI for ACS",1037692048.68804,2084386152.58938,1046694103.90133,25578.0771518064,32515791.5853873,32311802.3941213,203989.191265933,0.606355001344,6481.522879,1322160610.25885,0
"LMIC",2028,4.2,"Management of acute ventilatory failure",73022117.5749862,157946706.98045,84924589.4054635,3856.29771200449,17693238.0814682,17663427.6171282,29810.4643400164,0.606355001344,6481.522879,193217206.65343,0
"LMIC",2028,4.3,"Treatment of early-stage breast cancer",4414577.18568018,17912798.8854836,13498221.6998034,7903.28672881363,4060548.46668131,3968816.53410343,91731.9325778812,0.606355001344,6481.522879,594562619.738422,0
"LMIC",2028,4.4,"Treatment of early-stage colorectal cancer",33307078.7463776,139242105.209046,105935026.462669,6891.58201076907,2361666.96245673,2301733.86246497,59933.0999917561,0.606355001344,6481.522879,388457758.805962,0
"LMIC",2028,5.1,"Tobacco tax",1201898.83679987,8196574.40449801,6994675.56769814,249620.051065732,93692578.2497938,92099314.6504563,1593263.59933748,0.606355001344,6481.522879,10326774471.3838,92940970.2424539
"LMIC",2028,5.2,"Alcohol tax",1340883.33914409,5845678.93989183,4504795.60074774,11207.1333000497,27521057.6102351,27430756.9896863,90300.6205487974,0.606355001344,6481.522879,585285538.074928,5267569.84267435
"LMIC",2028,5.3,"Tobacco policy",4505759.74733795,7721096.77969278,3215337.03235484,52868.3029465046,93692578.2497938,93353649.1261381,338929.123655692,0.606355001344,6481.522879,2196776869.33379,19770991.8240041
"LMIC",2028,5.4,"Alcohol policy",1391555.0724659,5406709.96098509,4015154.88851919,22541.6735138216,27521057.6102351,27338299.2943689,182758.315866212,0.606355001344,6481.522879,1184552205.61436,10660969.8505293
"LMIC",2028,5.5,"Salt policy",147755219.419859,206132777.138619,58377557.7187598,72162.0819388634,54328862.7174536,53848535.2364407,480327.48101291,0.606355001344,6481.522879,3113253557.59761,3113253.55759761
"LMIC",2028,5.6,"Trans fat policy",60416862.8145295,97291256.6840973,36874393.8695678,47813.0067944173,32515791.5853873,32192982.6144568,322808.970930439,0.606355001344,6481.522879,2092293730.63208,2092293.73063208
"LMIC",2029,1.1,"IDU harm reduction measures",1771768.50436912,85435076.4694197,83663307.9650506,5226.78224490968,6497589.50329279,5958090.67774952,539498.063424616,0.55784660123648,6875.907569,3709538817.76216,0
"LMIC",2029,1.2,"Pulmonary rehabilitation",29270452.223845,69009227.2755228,39738775.0516778,23849.2978066385,12465472.8410297,12296192.7593189,169280.081710808,0.55784660123648,6875.907569,1163954195.11628,0
"LMIC",2029,2.1,"Depression chronic treatment",69490942.6619033,159258256.610559,89767313.9486557,3701.39981820704,17992114.3314673,17551388.4315637,440725.899903611,0.55784660123648,6875.907569,3030390551.00158,0
"LMIC",2029,2.11,"Bipolar disorder chronic treatment",124288451.399259,1804084330.37524,1679795878.97598,111.907319645877,1990529.9148327,1738136.54583514,252393.368997562,0.55784660123648,6875.907569,1735433476.25574,0
"LMIC",2029,2.12,"Schizophrenia chronic treatment",651694910.184366,1196466438.44971,544771528.265341,28.950997750199,1834475.68400261,1707016.40169005,127459.282312565,0.55784660123648,6875.907569,876398243.99227,0
"LMIC",2029,2.13,"Epilepsy acute and chronic treatment",261177695.933731,396261686.268245,135083990.334514,9296.7761900415,3068345.56818839,2345865.93227111,722479.635917285,0.55784660123648,6875.907569,4967703197.05202,0
"LMIC",2029,2.14,"Asthma/COPD chronic treatment",770774521.844175,1850217871.83275,1079443349.98857,23891.2531480026,4074489.65816006,3822301.14455245,252188.513607613,0.55784660123648,6875.907569,1734024909.52944,0
"LMIC",2029,2.3,"Diabetes screening and treatment",11547119167.4891,26520315934.4551,14973196766.9661,147506.704082125,47559219.0764046,45939770.476948,1619448.59945658,0.55784660123648,6875.907569,11135178882.61,0
"LMIC",2029,2.4,"CVD primary prevention",1793222921.97578,4228330718.79685,2435107796.82106,1289454.58179494,51134141.4328377,43063202.8311707,8070938.60166695,0.55784660123648,6875.907569,55495027820.1361,0
"LMIC",2029,2.5,"Aspirin for suspected ACS",1507322.42251254,3511905.3579449,2004582.93543236,4146.67708412169,30625564.8668626,30600172.1493189,25392.7175437438,0.55784660123648,6875.907569,174597978.756507,0
"LMIC",2029,2.6,"CVD secondary prevention",4051902748.10187,9071478087.87093,5019575339.76905,901547.52965304,36949529.3914776,31328845.6621872,5620683.72929039,0.55784660123648,6875.907569,38647301797.1829,0
"LMIC",2029,2.7,"Heart failure chronic treatment",269308527.770958,652857302.652404,383548774.881447,465251.864599967,34891029.7027542,31768045.1325734,3122984.57018081,0.55784660123648,6875.907569,21473353243.9764,0
"LMIC",2029,2.9,"Alcohol use screening/brief intervention",13824948.3602988,886373219.271175,872548270.910876,11626.7448209889,7602467.27426831,7268881.48821729,333585.786051017,0.55784660123648,6875.907569,2293705031.219,0
"LMIC",2029,3.1,"Medical management of ACS",1355500685.15228,2917354161.40838,1561853476.2561,360747.291043993,30625564.8668626,28332537.3690681,2293027.49779453,0.55784660123648,6875.907569,15766645128.0105,0
"LMIC",2029,3.2,"Heart failure acute treatment",2400826409.73917,5218317559.09839,2817491149.35922,976331.252994941,34891029.7027542,28372682.8782547,6518346.82449946,0.55784660123648,6875.907569,44819550267.943,0
"LMIC",2029,3.3,"Cervical cancer screening and treatment",290825191.977475,1351486908.50423,1060661716.52676,67938.0229803571,2111368.1466623,1351475.13092088,759893.015741417,0.55784660123648,6875.907569,5224954138.56665,0
"LMIC",2029,3.4,"Asthma/COPD acute treatment",1882969718.11486,4296779769.36925,2413810051.25439,392383.119167483,16539962.4991897,13355697.1376631,3184265.36152668,0.55784660123648,6875.907569,21894714301.0258,0
"LMIC",2029,3.6,"Management of bowel obstruction",96602002.6249302,1176202055.75272,1079600053.12779,49277.3663468721,1759415.50574992,1178629.10235294,580786.403396986,0.55784660123648,6875.907569,3993433627.08963,0
"LMIC",2029,3.7,"Management of appendicitis",6246485.4578392,84269704.1868487,78023218.7290095,7126.22065823445,342363.273583968,225013.270199801,117350.003384166,0.55784660123648,6875.907569,806887776.491364,0
"LMIC",2029,3.8,"Repair of hernias",315484113.665443,5200713397.30223,4885229283.63679,32645.5934876599,2368254.57393578,1523093.81553393,845160.758401853,0.55784660123648,6875.907569,5811247255.71708,0
"LMIC",2029,3.9,"Repair of gastrointestinal perforations",1789065.24141804,27158188.5788086,25369123.3373906,2234.54471842575,1089867.94154341,1069789.04019642,20078.901346985,0.55784660123648,6875.907569,138060669.748938,0
"LMIC",2029,4.1,"PCI for ACS",985661731.042029,2143914634.91094,1158252903.86892,30163.4741872907,30625564.8668626,30395212.7061625,230352.160700161,0.55784660123648,6875.907569,1583880165.29374,0
"LMIC",2029,4.2,"Management of acute ventilatory failure",68749446.8756492,162047539.239084,93298092.3634349,4455.28118886428,16539962.4991897,16506517.0867504,33445.4124393404,0.55784660123648,6875.907569,229967564.539988,0
"LMIC",2029,4.3,"Treatment of early-stage breast cancer",4157075.76275979,18982343.6648338,14825267.9020741,9471.87110433772,3865911.73043504,3761077.38273598,104834.347699058,0.55784660123648,6875.907569,720831284.835132,0
"LMIC",2029,4.4,"Treatment of early-stage colorectal cancer",31601252.8540122,148687072.76527,117085819.911258,8296.44835057212,2265639.89238006,2196643.70387132,68996.1885087454,0.55784660123648,6875.907569,474411414.799433,0
"LMIC",2029,5.1,"Tobacco tax",1115794.04803815,8698802.22948514,7583008.18144698,318112.541809173,88177819.6265446,86205396.9522725,1972422.67427209,0.55784660123648,6875.907569,13562195995.2947,122059763.957652
"LMIC",2029,5.2,"Alcohol tax",1248531.62311372,6127936.01817445,4879404.39506073,13518.9264130605,25970089.4758875,25865082.7407146,105006.735172929,0.55784660123648,6875.907569,722016605.171522,6498149.4465437
"LMIC",2029,5.3,"Tobacco policy",4183942.66065731,7669917.45771348,3485974.79705617,67249.9759649079,88177819.6265446,87758722.515846,419097.110698546,0.55784660123648,6875.907569,2881672995.59817,25935056.9603835
"LMIC",2029,5.4,"Alcohol policy",1293595.85443968,5644132.45305488,4350536.59861519,27260.9155119801,25970089.4758875,25757060.4749527,213029.000934798,0.55784660123648,6875.907569,1464767719.94408,13182909.4794968
"LMIC",2029,5.5,"Salt policy",137008373.757349,200509732.090038,63501358.3326892,84304.9593069196,51134141.4328377,50592136.4809763,542004.951861397,0.55784660123648,6875.907569,3726775950.93926,3726775.95093926
"LMIC",2029,5.6,"Trans fat policy",56070206.0248318,96093534.1526442,40023328.1278125,55888.8265673041,30625564.8668626,30261026.0449857,364538.821876966,0.55784660123648,6875.907569,2506535244.53818,2506535.24453818
"LMIC",2030,1.1,"IDU harm reduction measures",1646159.87944358,90557325.4507611,88911165.5713175,6425.11109294672,6407804.80919115,5787107.74912873,620696.788882482,0.513218873137562,7294.333196,4527569191.79609,0
"LMIC",2030,1.2,"Pulmonary rehabilitation",27665919.0823774,70621635.5451954,42955716.462818,27067.301931908,11708102.0287627,11522777.9573461,185324.071416609,0.513218873137562,7294.333196,1351815526.15204,0
"LMIC",2030,2.1,"Depression chronic treatment",65008845.7749221,161087715.189981,96078869.4150592,4250.02418479398,16590430.2992989,16116868.0873083,473562.211990614,0.513218873137562,7294.333196,3454320563.29432,0
"LMIC",2030,2.11,"Bipolar disorder chronic treatment",116066603.434386,1908919171.82899,1792852568.39461,128.408555837263,1835456.67753023,1569471.08649299,265985.591037244,0.513218873137562,7294.333196,1940187526.36065,0
"LMIC",2030,2.12,"Schizophrenia chronic treatment",607665626.363084,1188402827.19326,580737200.830174,33.3083834133478,1691559.89316635,1556992.57087475,134567.322291605,0.513218873137562,7294.333196,981578886.088483,0
"LMIC",2030,2.13,"Epilepsy acute and chronic treatment",243239209.502189,387113310.226625,143874100.724436,10850.2771490431,2851398.45755268,2082838.81307421,768559.644478472,0.513218873137562,7294.333196,5606130127.82528,0
"LMIC",2030,2.14,"Asthma/COPD chronic treatment",721139725.143568,1876456856.47391,1155317131.33034,26803.1177140356,3763368.87367235,3491539.18976803,271829.68390432,0.513218873137562,7294.333196,1982816286.96147,0
"LMIC",2030,2.3,"Diabetes screening and treatment",10886379945.9288,27020429292.9735,16134049347.0447,171097.899784562,45012064.4096064,43216207.520301,1795856.88930537,0.513218873137562,7294.333196,13099578522.9255,0
"LMIC",2030,2.4,"CVD primary prevention",1679239368.28885,4290275248.07335,2611035879.7845,1481147.24900887,48150333.7702559,39289794.0437521,8860539.72650389,0.513218873137562,7294.333196,64631729061.5141,0
"LMIC",2030,2.5,"Aspirin for suspected ACS",1419801.23924733,3577137.69889124,2157336.4596439,4755.59535356136,28857080.9937483,28829149.7243989,27931.2693493926,0.513218873137562,7294.333196,203739985.221692,0
"LMIC",2030,2.6,"CVD secondary prevention",3842807876.42537,9296492534.87952,5453684658.45415,1035797.61965035,34849113.0178682,28671127.3623819,6177985.65548636,0.513218873137562,7294.333196,45064285851.226,0
"LMIC",2030,2.7,"Heart failure chronic treatment",256104440.385271,673900323.867728,417795883.482457,530522.901973526,32913551.8188425,29503365.7958761,3410186.02296644,0.513218873137562,7294.333196,24875033111.8593,0
"LMIC",2030,2.9,"Alcohol use screening/brief intervention",12906634.073319,943643261.805489,930736627.73217,13412.1748805542,7037742.91697917,6674511.1646701,363231.752309065,0.513218873137562,7294.333196,2649533428.70926,0
"LMIC",2030,3.1,"Medical management of ACS",1285014623.72288,2975931182.80652,1690916559.08364,413844.625851825,28857080.9937483,26337543.775257,2519537.21849132,0.513218873137562,7294.333196,18378343971.3987,0
"LMIC",2030,3.2,"Heart failure acute treatment",2283478303.45093,5351677368.9975,3068199065.54657,1099291.93033863,32913551.8188425,25872374.4398406,7041177.37900195,0.513218873137562,7294.333196,51360693894.5782,0
"LMIC",2030,3.3,"Cervical cancer screening and treatment",271756510.440963,1404509323.78557,1132752813.34461,78517.7103596291,1981719.9520519,1149647.99960479,832071.952447107,0.513218873137562,7294.333196,6069410064.19546,0
"LMIC",2030,3.4,"Asthma/COPD acute treatment",1764924439.79131,4353279004.13554,2588354564.34424,438929.581898886,15471470.902435,12042500.0147053,3428970.88772978,0.513218873137562,7294.333196,25012056174.4849,0
"LMIC",2030,3.6,"Management of bowel obstruction",90691599.1471393,1248280580.94297,1157588981.79583,56459.2118440979,1644670.58677184,1011282.68610626,633387.900665578,0.513218873137562,7294.333196,4620142389.76967,0
"LMIC",2030,3.7,"Management of appendicitis",5798612.59128995,88340290.1425798,82541677.5512898,8067.9854316316,313535.191013933,189130.754154562,124404.436859371,0.513218873137562,7294.333196,907447413.512996,0
"LMIC",2030,3.8,"Repair of hernias",295502405.716481,5525725829.31646,5230223423.59998,37544.0815240597,2237668.0317974,1317697.92687244,919970.104924964,0.513218873137562,7294.333196,6710568475.68177,0
"LMIC",2030,3.9,"Repair of gastrointestinal perforations",1681168.97524311,28911478.8813301,27230309.906087,2491.49447681027,998210.293133603,976754.021743491,21456.2713901122,0.513218873137562,7294.333196,156509192.663281,0
"LMIC",2030,4.1,"PCI for ACS",936483389.549006,2192294351.33399,1255810961.78498,34851.0285196992,28857080.9937483,28604107.5579376,252973.435810686,0.513218873137562,7294.333196,1845272530.54006,0
"LMIC",2030,4.2,"Management of acute ventilatory failure",64701166.4334017,165063957.183359,100362790.749957,5047.26681483729,15471470.902435,15434964.9188165,36505.983618548,0.513218873137562,7294.333196,266286808.161407,0
"LMIC",2030,4.3,"Treatment of early-stage breast cancer",3913551.20306435,19862144.2342163,15948593.0311519,11124.1177069122,3681959.94685165,3565448.06521593,116511.881635715,0.513218873137562,7294.333196,849876485.943817,0
"LMIC",2030,4.4,"Treatment of early-stage colorectal cancer",29984578.2083762,156749285.751443,126764707.543066,9784.55816365228,2174511.89552218,2097276.81627583,77235.079246346,0.513218873137562,7294.333196,563378402.442312,0
"LMIC",2030,5.1,"Tobacco tax",1035628.06745386,9087178.73914707,8051550.67169321,392619.189241903,83033569.6035261,80693152.3100546,2340417.29347149,0.513218873137562,7294.333196,17071783556.2615,153646052.006354
"LMIC",2030,5.2,"Alcohol tax",1162340.09595095,6338502.5778813,5176162.48193035,15955.5720275252,24520378.2610145,24401936.624503,118441.636511563,0.513218873137562,7294.333196,863952760.99486,7775574.84895374
"LMIC",2030,5.3,"Tobacco policy",3884219.48473103,7585787.43229601,3701567.94756499,82842.6979681387,83033569.6035261,82536899.395706,496670.207820038,0.513218873137562,7294.333196,3622877984.36592,32605901.8592933
"LMIC",2030,5.4,"Alcohol policy",1202265.74822564,5819039.98150732,4616774.23328168,32253.9156693129,24520378.2610145,24279544.6829436,240833.578070917,0.513218873137562,7294.333196,1756720363.23415,15810483.2691073
"LMIC",2030,5.5,"Salt policy",127014199.783415,194666460.542986,67652260.7595718,96626.5318917468,48150333.7702559,47555310.0441401,595023.726115813,0.513218873137562,7294.333196,4340301317.81419,4340301.31781419
"LMIC",2030,5.6,"Trans fat policy",52024578.5573364,94570950.9263181,42546372.3689818,64074.3174792623,28857080.9937483,28456601.620699,400479.373049307,0.513218873137562,7294.333196,2921229985.14682,2921229.98514682
"LIC/LMC",2022,1.1,"IDU harm reduction measures",3169379.39817199,3169379.39817199,0,0,8599738.35298614,8599738.35298614,0,1,3441.097891,0,0
"LIC/LMC",2022,1.2,"Pulmonary rehabilitation",44145466.3640335,44145466.3640335,0,0,20873747.4433321,20873747.4433321,0,1,3441.097891,0,0
"LIC/LMC",2022,2.1,"Depression chronic treatment",124616341.178317,124616341.178317,0,0,36727932.8718978,36727932.8718978,0,1,3441.097891,0,0
"LIC/LMC",2022,2.11,"Bipolar disorder chronic treatment",215580626.091866,215580626.091866,0,0,4063316.60831658,4063316.60831658,0,1,3441.097891,0,0
"LIC/LMC",2022,2.12,"Schizophrenia chronic treatment",1093863160.09845,1093863160.09845,0,0,3744737.71863544,3744737.71863544,0,1,3441.097891,0,0
"LIC/LMC",2022,2.13,"Epilepsy acute and chronic treatment",435607157.93541,435607157.93541,0,0,6860468.09531578,6860468.09531578,0,1,3441.097891,0,0
"LIC/LMC",2022,2.14,"Asthma/COPD chronic treatment",1377298517.4379,1377298517.4379,0,0,8765000.80650613,8765000.80650613,0,1,3441.097891,0,0
"LIC/LMC",2022,2.3,"Diabetes screening and treatment",18011995571.3963,18011995571.3963,0,0,78101766.2637084,78101766.2637084,0,1,3441.097891,0,0
"LIC/LMC",2022,2.4,"CVD primary prevention",3001111635.54188,3001111635.54188,0,0,87892197.7327234,87892197.7327234,0,1,3441.097891,0,0
"LIC/LMC",2022,2.5,"Aspirin for suspected ACS",2335372.43499511,2335372.43499511,0,0,51015361.9583485,51015361.9583485,0,1,3441.097891,0,0
"LIC/LMC",2022,2.6,"CVD secondary prevention",6187481783.64327,6187481783.64327,0,0,61498288.793501,61498288.793501,0,1,3441.097891,0,0
"LIC/LMC",2022,2.7,"Heart failure chronic treatment",414031078.554021,414031078.554021,0,0,58811244.0699976,58811244.0699976,0,1,3441.097891,0,0
"LIC/LMC",2022,2.9,"Alcohol use screening/brief intervention",25184805.2042677,25184805.2042677,0,0,15152547.7939225,15152547.7939225,0,1,3441.097891,0,0
"LIC/LMC",2022,3.1,"Medical management of ACS",2011286166.1697,2011286166.1697,0,0,51015361.9583485,51015361.9583485,0,1,3441.097891,0,0
"LIC/LMC",2022,3.2,"Heart failure acute treatment",3461114231.52787,3461114231.52787,0,0,58811244.0699976,58811244.0699976,0,1,3441.097891,0,0
"LIC/LMC",2022,3.3,"Cervical cancer screening and treatment",485652382.296632,485652382.296632,0,0,4322662.26563629,4322662.26563629,0,1,3441.097891,0,0
