"","unique_id","NCD","sub_id","Intervention","Epi1","Measure1","StartAge1","StopAge1","Sex1","Adjustment1","Cost.adjustment","Ancilary","HS","Traded","Unit cost","Original.Unit.Cost","Original.Currency","Year","Country","calc_ICER","Platform","ID","country","year","n","cpi_study","cpi_end","cpi_adjust","global_inflation","exchange","exchange_end","gni","gni_selected_country","gni_adjust","tradable_ratio","tradable_uc","nontradable_uc","adjusted_uc","pin_sum","year_id","total_cost","senario","Class","Region"
"837","3.2_a",3.2,"a","Heart failure acute treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",45,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,414781.442694701,2026,668082272.069413,"Adjusted","LMIC","South Asia"
"838","3.2_b",3.2,"b","Heart failure acute treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",46,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,2291.59981876675,2026,3691045.5869223,"Adjusted","LMIC","South Asia"
"839","3.2_c",3.2,"c","Heart failure acute treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",47,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,256165.59087083,2026,412602089.580355,"Adjusted","LMIC","South Asia"
"840","3.2_d",3.2,"d","Heart failure acute treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",48,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,2055.24923344013,2026,3310359.2306955,"Adjusted","LMIC","South Asia"
"841","3.2_e",3.2,"e","Heart failure acute treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",49,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,2910.18283156372,2026,4687388.0027452,"Adjusted","LMIC","South Asia"
"842","3.3_a",3.3,"a","Cervical cancer screening and treatment","Cervical cancer","Incidence",20,"80","Female",0.236,1.48824,1.272,1.17,0.3,210.234,161.01,"USD",2013,"India","yes","FLH",50,"LMIC",2013,55,126.8915701,165.9771882,1.30802375657577,1.17952580797398,48.43805901,68.38946709,2408.93617,1900,0.788729906446629,0.3,56.9746351025672,116.277270938039,257.840416645872,5240.59668559737,2026,1351237.6328874,"Adjusted","LMIC","South Asia"
"843","3.3_b",3.3,"b","Cervical cancer screening and treatment","All","Population",20,"80","Female",0.2,1.2285,1.05,1.17,0.3,11.80589,9.61,"USD",2013,"India","yes","HC",51,"LMIC",2013,55,126.8915701,165.9771882,1.30802375657577,1.17952580797398,48.43805901,68.38946709,2408.93617,1900,0.788729906446629,0.3,3.40057290438898,6.9400942408208,12.7035095878902,21546000.8781541,2026,273709828.736322,"Adjusted","LMIC","South Asia"
"844","3.4_a",3.4,"a","Asthma/COPD acute treatment","Chronic obstructive pulmonary disease","Prevalence",30,"95+","Both",0.0855,1.48824,1.272,1.17,0.3,254.6154,195,"USD",2005,"India","yes","FLH",52,"Vietnam",2005,47,59.92582917,168.7837215,2.81654378150009,1.69145781711249,15858.9166666667,23208.3683333333,2660,1900,0.714285714285714,0.3,98.9502823010806,187.650631726261,426.530944292051,1497149.90691589,2026,638580763.543591,"Adjusted","LMIC","South Asia"
"845","3.4_b",3.4,"b","Asthma/COPD acute treatment","Asthma","Prevalence",0,"95+","Both",0.13095,1.48824,1.272,1.17,0.3,254.6154,195,"USD",2005,"India","yes","FLH",53,"Vietnam",2005,47,59.92582917,168.7837215,2.81654378150009,1.69145781711249,15858.9166666667,23208.3683333333,2660,1900,0.714285714285714,0.3,98.9502823010806,187.650631726261,426.530944292051,2057513.926172,2026,877593357.82419,"Adjusted","LMIC","South Asia"
"846","3.6_a",3.6,"a","Management of bowel obstruction","Paralytic ileus and intestinal obstruction","Incidence",0,"95+","Both",1,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",54,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,165647.224649757,2026,108418221.075709,"Adjusted","LMIC","South Asia"
"847","3.6_b",3.6,"b","Management of bowel obstruction","Colon and rectum cancer","Incidence",0,"95+","Both",0.264,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",55,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,3940.74726463916,2026,2579269.34208837,"Adjusted","LMIC","South Asia"
"848","3.7_a",3.7,"a","Management of appendicitis","Appendicitis","Prevalence",0,"95+","Both",0.773,1.48824,1.272,1.17,0.3,384,384,"USD",2020,"India","yes","FLH",56,"Colombia",2020,62,144.508836,144.508836,1,1.01936941266942,3694.85407196453,3694.85407196453,5780,1900,0.328719723183391,0.3,117.431356339517,88.3598615916955,306.266722173948,10735.8287172738,2026,3288027.07106039,"Adjusted","LMIC","South Asia"
"849","3.7_a",3.7,"a","Management of appendicitis","Appendicitis","Prevalence",0,"95+","Both",0.227,1.48824,1.272,1.17,0.3,392,392,"USD",2020,"India","yes","FLH",57,"Colombia",2020,62,144.508836,144.508836,1,1.01936941266942,3694.85407196453,3694.85407196453,5780,1900,0.328719723183391,0.3,119.877842929924,90.2006920415225,312.647278885906,10735.8287172738,2026,3356527.63504081,"Adjusted","LMIC","South Asia"
"850","3.8_a",3.8,"a","Repair of hernias","Inguinal, femoral, and abdominal hernia","Prevalence",0,"95+","Both",1,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",58,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,1027690.1860367,2026,672636333.16314,"Adjusted","LMIC","South Asia"
"851","3.9_a",3.9,"a","Repair of gastrointestinal perforations","Peptic ulcer disease","Incidence",0,"95+","Both",0.045,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",59,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,6713.48513421003,2026,4394061.63917479,"Adjusted","LMIC","South Asia"
"852","4.1_a",4.1,"a","PCI for ACS","Ischemic heart disease","Incidence",30,"80","Both",0.205,1.17,1,1.17,0.3,15756.39,13467,"RM",2014,"India","yes","RH",60,"Malaysia",2014,56,110.4649225,120.0799867,1.08704178650014,1.1493994728889,3.27285974643047,4.20348194851884,10580,1900,0.179584120982987,0.3,1418.84748207834,437.798113268403,2172.27534655569,439911.444766966,2026,955608786.134976,"Adjusted","LMIC","South Asia"
"853","4.2_a",4.2,"a","Management of acute ventilatory failure","Chronic obstructive pulmonary disease","Prevalence",15,"95+","Both",0.0095,1.17,1,1.17,0.3,318.9303,272.59,"Pounds",2003,"India","yes","RH",61,"United Kingdom",2003,45,85.13038654,120.8063621,1.41907451628024,1.80169609156068,0.6124725,0.779999576697153,42130,1900,0.0450985046285307,0.3,240.561496686884,15.6560044303565,299.774476307171,173988.839641057,2026,52157413.2866901,"Adjusted","LMIC","South Asia"
"854","4.2_b",4.2,"b","Management of acute ventilatory failure","Asthma","Prevalence",0,"95+","Both",0.00405,1.17,1,1.17,0.3,318.9303,272.59,"Pounds",2003,"India","yes","RH",62,"United Kingdom",2003,45,85.13038654,120.8063621,1.41907451628024,1.80169609156068,0.6124725,0.779999576697153,42130,1900,0.0450985046285307,0.3,240.561496686884,15.6560044303565,299.774476307171,63610.397634377,2026,19068773.6385363,"Adjusted","LMIC","South Asia"
"855","4.3_a",4.3,"a","Treatment of early-stage breast cancer","Breast cancer","Incidence",30,"80","Female",0.236,1.48824,1.272,1.17,0.3,276.5178,195,"USD",2010,"India","yes","RH",63,"Vietnam",2010,52,100,168.7837215,1.687837215,1.32528875149178,18612.9166666667,23208.3683333333,2660,1900,0.714285714285714,0.3,77.5293919622692,131.979050203019,311.798843968068,8684.01263055727,2026,2707665.09921186,"Adjusted","LMIC","South Asia"
"856","4.4_a",4.4,"a","Treatment of early-stage colorectal cancer","Colon and rectum cancer","Incidence",30,"80","Both",0.254,1.48824,1.272,1.17,0.3,204315.4,144083,"THB",2013,"India","yes","RH",64,"Thailand",2013,55,109.2750063,112.3074938,1.02775097071763,1.17952580797398,30.7259666666667,31.2936732130832,7050,1900,0.269503546099291,0.3,1659.34193869988,892.702228698728,3798.0542116893,5885.95308143299,2026,22355168.8907422,"Adjusted","LMIC","South Asia"
"857","5.1_a",5.1,"a","Tobacco tax","All","Population",0,"95+","Both",1,1,1,1,0.05,0.0015,0.0871377700286651,"USD",2020,"India","yes","Int",65,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00444127887277218,0.00238634008347353,0.00682761895624571,145875872.517003,2026,995984.872455972,"Adjusted","LMIC","South Asia"
"858","5.2_a",5.2,"a","Alcohol tax","All","Population",0,"95+","Both",1,1,1,1,0.05,0.061,0.061,"USD",2020,"India","yes","Int",66,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00310907670864174,0.0016705355788196,0.00477961228746134,145872732.424053,2026,697215.104299565,"Adjusted","LMIC","South Asia"
"859","5.3_a",5.3,"a","Tobacco policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.073,0.073,"USD",2020,"India","yes","Int",67,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00372069835624339,0.00199916552875133,0.00571986388499472,875242658.082021,2026,5006268.87057013,"Adjusted","LMIC","South Asia"
"860","5.4_a",5.4,"a","Alcohol policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.056,0.056,"USD",2020,"India","yes","Int",68,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00285423435547438,0.00153360643301472,0.0043878407884891,145872912.174277,2026,640067.113973981,"Adjusted","LMIC","South Asia"
"861","5.5_a",5.5,"a","Salt policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.0652031,0.0652031,"Pounds",2014,"India","yes","Int",69,"United Kingdom",2014,56,110.5511374,120.8063621,1.09276453360126,1.1493994728889,0.607729626878255,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.00616593345594253,0.00391368813443972,0.0100796215903823,1458725821.21876,2026,14703404.2820046,"Adjusted","LMIC","South Asia"
"862","5.5_b",5.5,"b","Salt policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.842316,0.842316,"Pounds",2014,"India","yes","Int",70,"United Kingdom",2014,56,110.5511374,120.8063621,1.09276453360126,1.1493994728889,0.607729626878255,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.0796536423095787,0.0505583650876834,0.130212007397262,1458725821.21876,2026,189943617.423114,"Adjusted","LMIC","South Asia"
"863","5.6_a",5.6,"a","Trans fat policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.0677115987460815,0.0677115987460815,"Pounds",2015,"India","yes","Int",71,"United Kingdom",2015,57,110.9580174,120.8063621,1.08875739609241,1.12304970955428,0.654545478931426,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.00580887759162183,0.00404935233494863,0.00985822992657046,1239934474.90835,2026,12223559.147528,"Adjusted","LMIC","South Asia"
"864","5.6_b",5.6,"b","Trans fat policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.38871473354232,0.38871473354232,"Pounds",2015,"India","yes","Int",72,"United Kingdom",2015,57,110.9580174,120.8063621,1.08875739609241,1.12304970955428,0.654545478931426,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.0333472602481994,0.0232462819228532,0.0565935421710527,1239934474.90835,2026,70172283.995068,"Adjusted","LMIC","South Asia"
"865","1.1_a",1.1,"a","IDU harm reduction measures","Opioid use disorders","Prevalence",15,"95+","Both",1,1.17,1,1.17,0.3,40.87,40.87,"USD",2011,"India","yes","HC",1,"Ukraine",2011,53,107.9557247,289.3548945,2.68031079689468,1.28246742532182,7.96756283333333,26.9575243833333,3540,1900,0.536723163841808,0.3,15.7243331018708,12.1642031020238,32.6295873585567,275666.585498069,2027,8994886.93334427,"Adjusted","LMIC","South Asia"
"866","1.2_a",1.2,"a","Pulmonary rehabilitation","Chronic obstructive pulmonary disease","Prevalence",30,"95+","Both",0.021,1.17,1,1.17,0,1583,1583,"Euros",2015,"India","yes","C",2,"France",2015,57,105.5790178,110.5729469,1.04730039362045,1.12304970955428,1.11,1.11,42290,1900,0.0449278789311894,0,0,67.1034916331084,78.5110852107369,368479.740760143,2027,28929744.3252498,"Adjusted","LMIC","South Asia"
"867","2.1_a",2.1,"a","Depression chronic treatment","Major depressive disorder","Prevalence",0,"95+","Both",0.0775,1.2285,1.05,1.17,0.3,61.3625,61.3625,"USD",2008,"India","yes","HC",3,"South Africa",2008,50,89.58703112,164.0515915,1.83119799204258,1.48633892297772,8.26122333333333,16.4591053903333,5410,1900,0.351201478743068,0.3,27.3616416483661,13.8653507813435,50.6473601998983,420200.621795583,2027,21282052.2483021,"Adjusted","LMIC","South Asia"
"868","2.11_a",2.11,"a","Bipolar disorder chronic treatment","Bipolar disorder","Prevalence",0,"95+","Both",1,1.2285,1.05,1.17,0.3,100,100,"USD",2020,"India","yes","HC",4,"LIC",2020,62,168.3279499,168.3279499,1,1.01936941266942,555.7178304,555.7178304,840.5635121,1900,2.26038838546915,0.3,30.5810823800827,158.227186982841,231.950958912351,769025.145997597,2027,178376120.041854,"Adjusted","LMIC","South Asia"
"869","2.12_a",2.12,"a","Schizophrenia chronic treatment","Schizophrenia","Prevalence",0,"95+","Both",1,1.2285,1.05,1.17,0.3,100,100,"USD",2020,"India","yes","HC",5,"LIC",2020,62,168.3279499,168.3279499,1,1.01936941266942,555.7178304,555.7178304,840.5635121,1900,2.26038838546915,0.3,30.5810823800827,158.227186982841,231.950958912351,2305870.58202767,2027,534848892.629101,"Adjusted","LMIC","South Asia"
"870","2.13_a",2.13,"a","Epilepsy acute and chronic treatment","Idiopathic epilepsy","Incidence",0,"95+","Both",1,1.2285,1.05,1.17,0.3,2.3985,2.05,"USD",2020,"India","yes","HC",6,"LIC",2020,62,168.3279499,168.3279499,1,1.01936941266942,555.7178304,555.7178304,840.5635121,1900,2.26038838546915,0.3,0.626912188791694,3.24365733314823,4.7549946577032,293503.752013863,2027,1395608.77284176,"Adjusted","LMIC","South Asia"
"871","2.13_b",2.13,"b","Epilepsy acute and chronic treatment","Idiopathic epilepsy","Prevalence",0,"95+","Both",1,1.2285,1.05,1.17,0.3,1181.232,1009.6,"ETB",2018,"India","yes","HC",7,"Ethiopia",2018,60,249.0905327,249.0905327,1,1.0668838183942,23.8661044574125,34.9271654040404,890,1900,2.13483146067416,0.3,13.5396110199657,43.1964080804882,69.7001994649077,2565438.03101482,2027,178811542.476593,"Adjusted","LMIC","South Asia"
"872","2.14_a",2.14,"a","Asthma/COPD chronic treatment","Chronic obstructive pulmonary disease","Prevalence",0,"95+","Both",0.33,1.25658,1.074,1.17,0.52,30.34395,24.7,"USD",2016,"India","yes","HC",8,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,0.52,14.2204835661245,9.67154659901567,30.0222472649118,6114073.25843713,2027,183558219.160585,"Adjusted","LMIC","South Asia"
"873","2.14_b",2.14,"b","Asthma/COPD chronic treatment","Asthma","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.52,30.34395,24.7,"USD",2016,"India","yes","HC",9,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,0.52,14.2204835661245,9.67154659901567,30.0222472649118,15555559.8444954,2027,467012863.995574,"Adjusted","LMIC","South Asia"
"874","2.3_a",2.3,"a","Diabetes screening and treatment","Diabetes mellitus type 2","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.3,88.452,72,"Yuan",2016,"India","yes","HC",10,"China",2016,58,117.220567,128.1094436,1.09289220209965,1.1071693838465,6.6444778294468,6.90076726944925,10610,1900,0.179076343072573,0.3,3.59920814019415,1.4293832869086,6.31882741546878,39974013.9686649,2027,252588895.371531,"Adjusted","LMIC","South Asia"
"875","2.3_b",2.3,"b","Diabetes screening and treatment","Diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.3,88.452,72,"Yuan",2016,"India","yes","HC",11,"China",2016,58,117.220567,128.1094436,1.09289220209965,1.1071693838465,6.6444778294468,6.90076726944925,10610,1900,0.179076343072573,0.3,3.59920814019415,1.4293832869086,6.31882741546878,1574538.13434711,2027,9949234.73001361,"Adjusted","LMIC","South Asia"
"876","2.3_c",2.3,"c","Diabetes screening and treatment","Diabetes mellitus type 2","Prevalence",0,"95+","Both",0.8,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",12,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,31979211.1749319,2027,10064605318.858,"Adjusted","LMIC","South Asia"
"877","2.3_d",2.3,"d","Diabetes screening and treatment","Diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",13,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,1574538.13434711,2027,495543958.073521,"Adjusted","LMIC","South Asia"
"878","2.3_e",2.3,"e","Diabetes screening and treatment","Chronic kidney disease due to diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",14,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,0,2027,0,"Adjusted","LMIC","South Asia"
"879","2.3_f",2.3,"f","Diabetes screening and treatment","Chronic kidney disease due to diabetes mellitus type 2","Prevalence",0,"95+","Both",1,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",15,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,0,2027,0,"Adjusted","LMIC","South Asia"
"880","2.4_a",2.4,"a","CVD primary prevention","All","Population",30,"95+","Both",1,1.17,1,1.17,0.3,1.17,1,"USD",2012,"India","yes","C",16,"South Africa",2012,54,111.0282807,164.0515915,1.47756580995134,1.22346699737307,8.20996862659331,16.4591053903333,5410,1900,0.351201478743068,0.3,0.36704009921192,0.181190941009896,0.641430317059524,300167611.81997,2027,192536606.420684,"Adjusted","LMIC","South Asia"
"881","2.4_b",2.4,"b","CVD primary prevention","All","Population",30,"95+","Both",0.05,1.25658,1.074,1.17,0.15,22.56755,18.37,"USD",2012,"India","yes","HC",17,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,3.37126331126148,27.871074951236,39.2584974138891,15008380.5909985,2027,589206470.618379,"Adjusted","LMIC","South Asia"
"882","2.4_c",2.4,"c","CVD primary prevention","All","Population",30,"95+","Both",0.05,1.25658,1.074,1.17,1,23.37836,19.03,"USD",2016,"India","yes","HC",18,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,21.069433374599,0,26.4754285898536,15008380.5909985,2027,397353308.586326,"Adjusted","LMIC","South Asia"
"883","2.4_d",2.4,"d","CVD primary prevention","All","Population",30,"95+","Both",0.014,1.25658,1.074,1.17,0.15,35.60193,28.98,"USD",2012,"India","yes","HC",19,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,5.31841103758072,43.9686310335776,61.9331113257761,4202346.56547959,2027,260264397.66934,"Adjusted","LMIC","South Asia"
"884","2.4_e",2.4,"e","CVD primary prevention","All","Population",30,"95+","Both",0.014,1.25658,1.074,1.17,1,23.37836,19.03,"USD",2016,"India","yes","HC",20,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,21.069433374599,0,26.4754285898536,4202346.56547959,2027,111258926.404171,"Adjusted","LMIC","South Asia"
"885","2.5_a",2.5,"a","Aspirin for suspected ACS","All","Population",40,"95+","Both",0.005,1.25658,1.074,1.17,0.02,1.339065,1.09,"USD",2016,"India","yes","HC",21,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,0.02,0.0241362925678538,0.871385465339789,1.12529473055159,1039655.70714572,2027,1169919.08883896,"Adjusted","LMIC","South Asia"
"886","2.6_a",2.6,"a","CVD secondary prevention","Ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",22,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,18845273.7668027,2027,1479674262.87612,"Adjusted","LMIC","South Asia"
"887","2.6_b",2.6,"b","CVD secondary prevention","Ischemic stroke","Prevalence",30,"95+","Both",0.5,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",23,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,1328366.3431752,2027,104299333.296482,"Adjusted","LMIC","South Asia"
"888","2.6_c",2.6,"c","CVD secondary prevention","Ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,1,74.65595,60.77,"USD",2016,"India","yes","HC",24,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,67.282683456352,0,84.5460743775828,18845273.7668027,2027,1593293917.55401,"Adjusted","LMIC","South Asia"
"889","2.6_d",2.6,"d","CVD secondary prevention","Ischemic stroke","Prevalence",30,"95+","Both",0.5,1.25658,1.074,1.17,1,74.65595,60.77,"USD",2016,"India","yes","HC",25,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,67.282683456352,0,84.5460743775828,1328366.3431752,2027,112308159.650768,"Adjusted","LMIC","South Asia"
"890","2.6_e",2.6,"e","CVD secondary prevention","Ischemic heart disease","Incidence",30,"95+","Both",0.25,1.48824,1.272,1.17,0.3,61.53858,47.13,"USD",2014,"India","yes","FLH",26,"Brazil",2014,56,126.9273466,172.7742913,1.36120620124899,1.1493994728889,2.35295196276669,3.19138944630048,7850,1900,0.24203821656051,0.3,16.2513591471761,8.01376493415648,36.1123282628024,591962.546521368,2027,21377145.7992641,"Adjusted","LMIC","South Asia"
"891","2.6_f",2.6,"f","CVD secondary prevention","Ischemic stroke","Incidence",30,"95+","Both",1,1.48824,1.272,1.17,0.3,504.4388,386.33,"R",2007,"India","yes","FLH",27,"Brazil",2007,49,85.88900587,172.7742913,2.01159961685327,1.55793241574265,1.94705833333333,3.19138944630048,7850,1900,0.24203821656051,0.3,92.7362092655111,41.2574287189511,199.414691793996,228418.922052313,2027,45550088.9409787,"Adjusted","LMIC","South Asia"
"892","2.6_g",2.6,"g","CVD secondary prevention","Intracerebral hemorrhage","Incidence",30,"95+","Both",1,1.48824,1.272,1.17,0.3,504.4388,386.33,"R",2007,"India","yes","FLH",28,"Brazil",2007,49,85.88900587,172.7742913,2.01159961685327,1.55793241574265,1.94705833333333,3.19138944630048,7850,1900,0.24203821656051,0.3,92.7362092655111,41.2574287189511,199.414691793996,293582.56414621,2027,58544676.5453076,"Adjusted","LMIC","South Asia"
"893","2.7_a",2.7,"a","Heart failure chronic treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,1,18.21866,14.83,"USD",2016,"India","yes","HC",29,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,16.4193219624436,0,20.6321915915674,836390.008965366,2027,17256558.9102462,"Adjusted","LMIC","South Asia"
"894","2.7_b",2.7,"b","Heart failure chronic treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",30,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,836390.008965366,2027,3573185.62670541,"Adjusted","LMIC","South Asia"
"895","2.7_c",2.7,"c","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",31,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,4586.3488190675,2027,19593.5813480382,"Adjusted","LMIC","South Asia"
"896","2.7_d",2.7,"d","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",32,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,516990.722230436,2027,2208663.18106669,"Adjusted","LMIC","South Asia"
"897","2.7_e",2.7,"e","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",33,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,4117.46838190004,2027,17590.4526392166,"Adjusted","LMIC","South Asia"
